Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: tno, MSE: nan, Jaccard: 0.0
Attribute: fname, MSE: nan, Jaccard: 0.0
Attribute: lname, MSE: nan, Jaccard: 0.0
Attribute: gender, MSE: nan, Jaccard: 0.6051850553093818
Attribute: areacode, MSE: nan, Jaccard: 0.13096634763815995
Attribute: phone, MSE: nan, Jaccard: 0.0
Attribute: city, MSE: nan, Jaccard: 0.08351749123383745
Attribute: state, MSE: nan, Jaccard: 0.23915470906655167
Attribute: zip, MSE: nan, Jaccard: 0.0
Attribute: maritalstatus, MSE: nan, Jaccard: 0.0
Attribute: haschild, MSE: nan, Jaccard: 0.0
Attribute: salary, MSE: nan, Jaccard: 0.0
Attribute: rate, MSE: 0.0, Jaccard: 0.0
Attribute: singleexemp, MSE: nan, Jaccard: 0.2890000546716964
Attribute: marriedexemp, MSE: nan, Jaccard: 0.4639778121489361
Attribute: childexemp, MSE: nan, Jaccard: 0.22334913003859191
加权混合距离: 0.05985737059138693
