72680.childexemp,m0,0
32017.city,EUSITS,EUSTIS
28097.city,EATS BALDWIN,EAST BALDWIN
165613.state,ZA,AZ
186952.state,CD,DC
122436.marriedexemp,c0,0
83891.city,HINDSALE,HINSDALE
172805.state,zAL,AL
112517.city,MEIDIAN,MERIDIAN
30777.gender,***,M
111030.city,aALBANY,ALBANY
51198.marriedexemp,,0
160164.marriedexemp,600,6600
39111.marriedexemp,,0
13992.marriedexemp,v0,0
74076.singleexemp,***,0
38484.gender,***,F
28165.singleexemp,c0,0
86264.gender,***,F
4701.gender,***,F
99711.childexemp,g0,0
170687.state,J,NJ
43845.state,qNJ,NJ
25317.state,A,LA
188880.singleexemp,195,159
2353.state,CD,DC
3404.marriedexemp,***,0
90961.state,WcV,WV
2272.marriedexemp,z0,0
195186.gender,,F
126354.state,zMO,MO
121510.gender,***,F
125905.marriedexemp,***,0
120480.singleexemp,100,1900
74685.marriedexemp,y0,0
135234.childexemp,p0,0
189171.marriedexemp,,0
121391.state,sNJ,NJ
118130.state,JN,NJ
7026.marriedexemp,490,4950
141499.singleexemp,t0,0
91989.singleexemp,,0
4718.gender,cF,F
180205.city,SAFEYT HARBOR,SAFETY HARBOR
136649.state,L,AL
35198.childexemp,***,0
116974.state,NiJ,NJ
15525.childexemp,***,0
161372.state,JN,NJ
4704.gender,,F
195508.state,wNJ,NJ
15218.childexemp,1o300,1300
4522.gender,jF,F
135340.marriedexemp,p0,0
109108.childexemp,,0
149649.city,ALBERaT,ALBERT
172852.childexemp,,0
162868.city,AMLLORY,MALLORY
132223.childexemp,,0
3921.gender,,M
22643.state,NnJ,NJ
56968.marriedexemp,,0
154782.city,ALABNY,ALBANY
145923.state,yNJ,NJ
114012.singleexemp,***,0
3760.gender,***,F
136548.state,NnJ,NJ
175987.childexemp,r0,0
49322.childexemp,***,0
155956.childexemp,c0,0
18360.singleexemp,3300***,3300
38091.state,NgJ,NJ
36976.childexemp,***,0
8127.marriedexemp,,0
94330.marriedexemp,147,174
132267.city,ALBANhY,ALBANY
113490.singleexemp,h0,0
148208.gender,,F
141427.state,L,AL
168532.state,J,NJ
15359.city,HOLEHUA,HOOLEHUA
74045.city,LFYORD,LYFORD
91497.marriedexemp,v0,0
18049.state,vAL,AL
109721.gender,***,F
170920.state,CwO,CO
122319.childexemp,***,0
157687.singleexemp,,0
136620.city,ALBIN,ALBION
4009.state,TV,VT
77607.city,ALBnUQUERQUE,ALBUQUERQUE
147732.singleexemp,***,0
175432.city,ABION,ALBION
168919.city,RUTLAD,RUTLAND
93076.state,J,NJ
181293.state,gGA,GA
104072.singleexemp,***,0
4590.gender,***,F
3852.gender,nF,F
123665.state,LA,AL
191713.marriedexemp,***,0
122240.marriedexemp,260a0,2600
67590.state,zME,ME
89850.state,L,AL
107194.marriedexemp,8v0,80
180955.gender,,M
78093.state,fME,ME
66650.city,ALTON AY,ALTON BAY
107975.marriedexemp,m0,0
54820.singleexemp,***,0
175204.city,ALUQUERQUE,ALBUQUERQUE
184676.singleexemp,d0,0
128964.marriedexemp,***,0
4611.gender,iF,F
182126.childexemp,m0,0
112920.city,ALzBION,ALBION
163144.state,LA,AL
170849.city,POOLESVILE,POOLESVILLE
191861.singleexemp,***,0
4169.gender,***,F
4241.gender,lF,F
119682.gender,***,M
47497.singleexemp,***,0
20532.state,L,AL
87145.state,LA,AL
185008.city,ITCKFAW,TICKFAW
175240.city,RgACINE,RACINE
175393.state,J,NJ
56766.state,xAL,AL
192342.marriedexemp,t0,0
60473.state,JN,NJ
194021.state,OC,CO
80009.state,A,IA
15871.marriedexemp,,0
92940.childexemp,,0
155623.singleexemp,h0,0
69130.gender,aF,F
17.state,CD,DC
88623.childexemp,o0,0
174904.city,ALNASON,ALANSON
181130.childexemp,i0,0
110794.state,JN,NJ
104230.marriedexemp,h0,0
137852.marriedexemp,1m2000,12000
130266.childexemp,***,0
5604.childexemp,***,0
177985.childexemp,g0,0
161351.state,FjL,FL
153748.city,BEIRNO,BERINO
3722.gender,rF,F
3693.gender,***,F
73427.state,gFL,FL
190590.state,RA,AR
170994.singleexemp,***,0
184293.state,J,NJ
22056.gender,***,F
126639.state,mNJ,NJ
179076.singleexemp,b0,0
106870.marriedexemp,,0
121972.singleexemp,200,2000
170006.childexemp,e0,0
59538.marriedexemp,4x950,4950
27049.childexemp,z0,0
31858.city,lNUIQSUT,NUIQSUT
65744.gender,***,F
6330.childexemp,t0,0
89700.city,DU QUONI,DU QUOIN
49296.gender,,F
113196.childexemp,,0
5134.childexemp,***,0
37071.marriedexemp,6r600,6600
93882.city,ACKMAN,JACKMAN
198096.marriedexemp,380e0,3800
49845.state,ArL,AL
152137.state,L,AL
103537.city,ALA,ALBA
147259.singleexemp,2t0,20
148706.state,LA,AL
3829.gender,sF,F
133526.city,ALBUQUERUQE,ALBUQUERQUE
155509.marriedexemp,o0,0
30674.state,I,RI
4156.gender,bF,F
4657.gender,,F
36928.singleexemp,,0
76654.marriedexemp,***,0
170484.marriedexemp,,0
43607.marriedexemp,l0,0
175611.state,J,NJ
131811.city,PnRESCOTT,PRESCOTT
92447.singleexemp,040,1040
27026.marriedexemp,***,0
112583.singleexemp,,0
3712.gender,oF,F
123641.city,MONTEREmY,MONTEREY
131998.singleexemp,l0,0
108884.state,CeT,CT
137998.marriedexemp,,0
109797.city,LAKANUK,ALAKANUK
93483.state,qAL,AL
95229.state,JN,NJ
105553.singleexemp,,0
159049.marriedexemp,,0
134756.childexemp,,0
47384.city,ALBUQUREQUE,ALBUQUERQUE
3774.gender,***,F
4428.gender,,F
75556.state,mNH,NH
132249.state,qGA,GA
172658.singleexemp,,0
4533.gender,,F
116305.state,OM,MO
32714.city,GREEE,GREENE
44857.marriedexemp,***,0
56583.state,LA,AL
183396.childexemp,a3100,3100
36500.state,E,DE
115375.singleexemp,,0
149053.state,LA,AL
31085.singleexemp,d0,0
83675.marriedexemp,y0,0
108234.state,LA,AL
129377.singleexemp,,0
108700.state,hAL,AL
166880.singleexemp,,0
196988.marriedexemp,,0
129404.city,DAjLLESPORT,DALLESPORT
2725.state,fOH,OH
44166.singleexemp,***,0
148657.state,L,AL
19493.childexemp,,0
14336.childexemp,***,0
111344.marriedexemp,,0
84385.childexemp,***,0
166989.gender,***,M
21802.singleexemp,h0,0
165897.state,VW,WV
196370.state,J,NJ
144083.state,L,AL
3773.gender,,F
183037.marriedexemp,***,0
183958.marriedexemp,,0
155623.childexemp,j0,0
