index,attribute,dirty_value,clean_value
18,ProviderNumber,19,10019
19,ProviderNumber,10091,10019
41,ProviderNumber,1001,10001
57,ProviderNumber,10018,10005
58,ProviderNumber,10018,10005
59,ProviderNumber,10018,10005
60,ProviderNumber,10018,10005
61,ProviderNumber,10018,10005
62,ProviderNumber,10018,10005
63,ProviderNumber,10018,10005
64,ProviderNumber,10018,10005
114,ProviderNumber,1007,10007
116,ProviderNumber,empty,10007
152,ProviderNumber,empty,10009
224,ProviderNumber,empty,10012
238,ProviderNumber,empty,10012
269,ProviderNumber,empty,10015
300,ProviderNumber,empty,10018
304,ProviderNumber,empty,10018
326,ProviderNumber,100q38,10038
373,ProviderNumber,1086,10086
448,ProviderNumber,empty,20017
453,ProviderNumber,19,10019
454,ProviderNumber,1019,10019
455,ProviderNumber,10091,10019
456,ProviderNumber,10019***,10019
457,ProviderNumber,1001u9,10019
458,ProviderNumber,1009,10019
485,ProviderNumber,empty,10021
552,ProviderNumber,1024,10024
557,ProviderNumber,1024,10024
604,ProviderNumber,10072,10027
621,ProviderNumber,empty,10029
641,ProviderNumber,1002m9,10029
657,ProviderNumber,empty,10032
664,ProviderNumber,10023,10032
683,ProviderNumber,empty,10033
688,ProviderNumber,empty,10033
706,ProviderNumber,1f0034,10034
756,ProviderNumber,10306,10036
758,ProviderNumber,empty,10036
760,ProviderNumber,36,10036
792,ProviderNumber,1009,10039
808,ProviderNumber,40,10040
902,ProviderNumber,empty,10045
906,ProviderNumber,empty,10046
979,ProviderNumber,empty,10049
2,HospitalName,callahan eye foumndation hospital,callahan eye foundation hospital
3,HospitalName,jcallahan eye foundation hospital,callahan eye foundation hospital
38,HospitalName,empty,southeast alabama medical center
40,HospitalName,southeast alaabma medical center,southeast alabama medical center
49,HospitalName,callahan eye foundation hospital,marshall medical center south
50,HospitalName,callahan eye foundation hospital,marshall medical center south
51,HospitalName,callahan eye foundation hospital,marshall medical center south
52,HospitalName,callahan eye foundation hospital,marshall medical center south
53,HospitalName,callahan eye foundation hospital,marshall medical center south
54,HospitalName,empty,marshall medical center south
55,HospitalName,callahan eye foundation hospital,marshall medical center south
56,HospitalName,callahan eye foundation hospital,marshall medical center south
73,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
74,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
75,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
76,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
77,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
78,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
79,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
80,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
122,HospitalName,callahan eye foundation hospital,crenshaw community hospital
123,HospitalName,callahan eye foundation hospital,crenshaw community hospital
124,HospitalName,callahan eye foundation hospital,crenshaw community hospital
125,HospitalName,callahan eye foundation hospital,crenshaw community hospital
126,HospitalName,callahan eye foundation hospital,crenshaw community hospital
127,HospitalName,callahan eye foundation hospital,crenshaw community hospital
128,HospitalName,callahan eye foundation hospital,crenshaw community hospital
129,HospitalName,callahan eye foundation hospital,crenshaw community hospital
130,HospitalName,empty,crenshaw community hospital
156,HospitalName,callahan eye foundation hospital,hartselle medical center
157,HospitalName,callahan eye foundation hospital,hartselle medical center
158,HospitalName,callahan eye foundation hospital,hartselle medical center
159,HospitalName,callahan eye foundation hospital,hartselle medical center
160,HospitalName,callahan eye foundation hospital,hartselle medical center
161,HospitalName,callahan eye foundation hospital,hartselle medical center
162,HospitalName,callahan eye foundation hospital,hartselle medical center
186,HospitalName,callahan eye foundation hospital,marshall medical center north
234,HospitalName,empty,dekalb regional medical center
243,HospitalName,dekalb regionalp medical center,dekalb regional medical center
275,HospitalName,callahan eye foundation hospital,shelby baptist medical center
276,HospitalName,callahan eye foundation hospital,shelby baptist medical center
277,HospitalName,empty,shelby baptist medical center
278,HospitalName,callahan eye foundation hospital,shelby baptist medical center
279,HospitalName,callahan eye foundation hospital,shelby baptist medical center
280,HospitalName,callahan eye foundation hospital,shelby baptist medical center
281,HospitalName,callahan eye foundation hospital,shelby baptist medical center
282,HospitalName,callahan eye foundation hospital,shelby baptist medical center
290,HospitalName,shelby baptist medical centre,shelby baptist medical center
293,HospitalName,hselby baptist medical center,shelby baptist medical center
306,HospitalName,calrlahan eye foundation hospital,callahan eye foundation hospital
307,HospitalName,callahan eye fohundation hospital,callahan eye foundation hospital
308,HospitalName,callahan eye foundation hopsital,callahan eye foundation hospital
309,HospitalName,calelahan eye foundation hospital,callahan eye foundation hospital
310,HospitalName,callahan eye fioundation hospital,callahan eye foundation hospital
311,HospitalName,callahan eye oundation hospital,callahan eye foundation hospital
312,HospitalName,callahan eye foundation hospital,stringfellow memorial hospital
313,HospitalName,callahan eye foundation hospital,stringfellow memorial hospital
314,HospitalName,callahan eye foundation hospital,stringfellow memorial hospital
315,HospitalName,callahan eye foundation hospital,stringfellow memorial hospital
316,HospitalName,callahan eye foundation hospital,stringfellow memorial hospital
317,HospitalName,callahan eye foundation hospital,stringfellow memorial hospital
318,HospitalName,callahan eye foundation hospital,stringfellow memorial hospital
319,HospitalName,callahan eye foundation hospital,stringfellow memorial hospital
323,HospitalName,empty,stringfellow memorial hospital
399,HospitalName,prattville baptist ospital,prattville baptist hospital
435,HospitalName,empty,alaska regional hospital
470,HospitalName,dale medical enter,dale medical center
487,HospitalName,empty,dale medical center
489,HospitalName,empty,dale medical center
504,HospitalName,empty,cherokee medical center
517,HospitalName,bptist medical center south,baptist medical center south
604,HospitalName,elba generl hospital,elba general hospital
626,HospitalName,empty,east alabama medical center and snf
661,HospitalName,empty,wedowee hospital
683,HospitalName,empty,university of alabama hospital
835,HospitalName,empty,chilton medical center
837,HospitalName,chilton medicanl center,chilton medical center
856,HospitalName,empty,marion regional medical center
937,HospitalName,georgiana hspital,georgiana hospital
940,HospitalName,georgiana ospital,georgiana hospital
943,HospitalName,empty,georgiana hospital
988,HospitalName,empty,st vincents blount
995,HospitalName,st vincents gblount,st vincents blount
59,Address1,empty,2505 u s highway 431 north
71,Address1,250 marengo street,205 marengo street
77,Address1,205 mareng street,205 marengo street
177,Address1,empty,8000 alabama highway 69
186,Address1,8000 alabama higwhay 69,8000 alabama highway 69
249,Address1,33700 highway4 3,33700 highway 43
298,Address1,1720 unievrsity blvd,1720 university blvd
299,Address1,1720 univeristy blvd,1720 university blvd
300,Address1,1720x university blvd,1720 university blvd
301,Address1,720 university blvd,1720 university blvd
302,Address1,1720 unievrsity blvd,1720 university blvd
303,Address1,u1720 university blvd,1720 university blvd
