23990.childexemp,,0
40062.childexemp,n0,0
40059.singleexemp,***,0
24648.state,aFL,FL
42672.childexemp,***,0
34509.childexemp,***,0
26969.singleexemp,x0,0
15327.gender,,F
38832.singleexemp,***,0
40930.city,YgAUCO,YAUCO
43514.gender,,F
45421.gender,***,M
45108.singleexemp,***,0
2510.city,BADY,BRADY
23367.city,BEVERLY HILS,BEVERLY HILLS
12363.gender,***,M
30259.state,qCT,CT
11265.state,TC,CT
42222.childexemp,u0,0
49277.childexemp,,0
13832.marriedexemp,,0
49162.state,jCT,CT
30299.marriedexemp,38,318
13556.city,BIG SANyDY,BIG SANDY
20457.marriedexemp,j0,0
40435.marriedexemp,42500,24500
47454.gender,,F
43777.state,LA,AL
40247.singleexemp,,0
43912.childexemp,,0
36350.gender,bM,M
40126.city,BRANON,BRANDON
12610.childexemp,***,0
28142.marriedexemp,20,220
24935.city,BRIERFIED,BRIERFIELD
44454.singleexemp,59,159
35496.state,CD,DC
44623.singleexemp,330n0,3300
27500.singleexemp,***,0
7423.state,X,TX
6958.marriedexemp,24050,24500
9716.singleexemp,,0
29866.marriedexemp,24500***,24500
46665.city,BOWEI,BOWIE
39231.gender,,F
44796.singleexemp,m0,0
1348.gender,bM,M
28071.gender,***,F
13423.state,CD,DC
33502.singleexemp,02,20
46339.marriedexemp,7240,2740
38805.singleexemp,***,0
24320.city,WISTED,WINSTED
36474.singleexemp,***,0
46923.childexemp,a0,0
12753.childexemp,z0,0
24265.state,T,CT
33203.singleexemp,,0
9218.state,oDC,DC
49264.singleexemp,,0
33844.state,I,WI
10787.state,AW,WA
3358.childexemp,300,3300
32494.marriedexemp,4500,24500
18322.state,wCT,CT
32445.singleexemp,,0
41638.city,DANVILpLE,DANVILLE
2740.singleexemp,***,0
1496.gender,***,F
44750.gender,,M
48090.gender,***,M
25115.marriedexemp,7105,7150
41902.city,BRIDGEPOTR,BRIDGEPORT
32131.singleexemp,***,0
47972.city,BLANCAHRD,BLANCHARD
16778.gender,vF,F
8769.state,CD,DC
48163.singleexemp,n0,0
12510.gender,cF,F
42886.singleexemp,***,0
24935.childexemp,,0
808.gender,***,M
2205.gender,nF,F
44645.singleexemp,000,1000
28857.singleexemp,o0,0
24920.childexemp,x0,0
25412.childexemp,,0
24301.childexemp,f0,0
28831.marriedexemp,080,2080
10260.childexemp,,0
27673.singleexemp,***,0
41710.singleexemp,s0,0
36768.childexemp,o0,0
32221.singleexemp,***,0
27705.childexemp,4o00,400
31643.singleexemp,s0,0
38878.state,DlC,DC
43564.state,TC,CT
19493.city,MERRhITT,MERRITT
35080.state,L,AL
26461.gender,***,F
32156.city,MILAUKEE,MILWAUKEE
5226.marriedexemp,g0,0
43515.childexemp,,0
4315.marriedexemp,274n0,2740
14121.marriedexemp,2500,24500
17543.state,OiK,OK
14059.state,NI,IN
27951.city,hCAYEY,CAYEY
6706.city,OISE,BOISE
804.singleexemp,,0
45597.state,UbT,UT
37181.singleexemp,t0,0
34680.marriedexemp,***,0
12480.city,WALACE,WALLACE
32151.marriedexemp,22f0,220
11732.singleexemp,g0,0
48282.state,lIN,IN
21460.childexemp,,0
28694.gender,***,F
28115.childexemp,m0,0
33103.marriedexemp,***,0
21902.state,V,NV
35268.childexemp,m0,0
38747.city,BRIMINGHAM,BIRMINGHAM
35438.city,BSOTON,BOSTON
26460.marriedexemp,***,0
11691.gender,oM,M
45013.state,T,CT
26581.gender,hM,M
38254.city,BOSLRE,BOSLER
28987.gender,,F
11867.state,AM,MA
28994.childexemp,***,0
23790.city,BILLINS,BILLINGS
11488.childexemp,300,2300
10409.state,D,ID
36185.childexemp,***,0
9741.gender,,M
22887.gender,,M
21111.state,JN,NJ
3350.childexemp,***,0
48250.state,R,AR
36427.gender,,F
31994.marriedexemp,0280,2080
41796.gender,mF,F
17088.gender,,M
8215.city,CzANTON,CANTON
21524.city,NEW LONDtON,NEW LONDON
33736.gender,***,M
18956.state,uCT,CT
44486.state,wCT,CT
45458.childexemp,,0
32074.singleexemp,m0,0
24044.childexemp,,0
34486.singleexemp,,0
11711.city,BOIvSE,BOISE
8398.singleexemp,,0
31879.singleexemp,250,2850
44404.gender,***,M
254.state,DnC,DC
26637.gender,eM,M
27427.singleexemp,***,0
35316.state,CD,DC
43947.gender,,F
41924.singleexemp,,0
45692.childexemp,***,0
42728.city,SAITN GEORGE,SAINT GEORGE
43321.gender,,F
30501.state,T,CT
12889.city,BLOOMRE,BLOOMER
34641.singleexemp,***,0
24865.marriedexemp,,0
13960.singleexemp,,0
49549.singleexemp,***,0
38195.marriedexemp,200,2080
17486.state,MN,NM
49046.singleexemp,700,2700
22761.state,DnC,DC
20232.state,NdJ,NJ
9404.city,WHITEHOUSE TSATION,WHITEHOUSE STATION
22872.childexemp,e0,0
22192.state,I,HI
17335.city,ARqMA,ARMA
45822.state,TC,CT
49885.gender,***,F
38798.singleexemp,,0
45514.childexemp,***,0
24360.singleexemp,2q475,2475
36739.childexemp,***,0
9087.singleexemp,p0,0
43238.state,DwC,DC
46219.singleexemp,***,0
25169.childexemp,,0
31851.city,BIRDGER,BRIDGER
25036.city,BIRMNGHAM,BIRMINGHAM
12897.gender,tF,F
38025.marriedexemp,1c400,1400
859.childexemp,,0
41675.city,BLIANE,BLAINE
45619.gender,,F
9535.city,MONTEUZMA CREEK,MONTEZUMA CREEK
44606.childexemp,x0,0
30734.childexemp,m0,0
29983.city,BRINTREE,BRAINTREE
35672.state,NeH,NH
12408.childexemp,o0,0
23639.gender,***,F
39508.singleexemp,***,0
44500.marriedexemp,0280,2080
43089.marriedexemp,24500***,24500
25989.marriedexemp,e0,0
4720.singleexemp,m0,0
39556.singleexemp,,0
42457.state,A,PA
41705.marriedexemp,z0,0
34301.marriedexemp,,0
47658.state,CD,DC
11334.state,T,CT
33475.marriedexemp,220***,220
39093.marriedexemp,t0,0
42639.singleexemp,20x00,2000
16552.city,BOTTINAEU,BOTTINEAU
32636.city,BREMETON,BREMERTON
10632.state,K,AK
26127.state,sNE,NE
36215.state,C,DC
49522.city,PlAGE,PAGE
11610.state,T,CT
32016.childexemp,v0,0
9407.childexemp,r0,0
10748.childexemp,330,3300
32646.state,TC,CT
26779.city,TEMEP,TEMPE
36978.marriedexemp,m0,0
7149.childexemp,,0
16618.gender,***,M
12692.marriedexemp,v0,0
9611.city,HOKCESSIN,HOCKESSIN
6523.city,BETEHL,BETHEL
49796.marriedexemp,270,2740
38889.singleexemp,y0,0
36043.singleexemp,***,0
28595.state,AqL,AL
21411.childexemp,***,0
45085.city,FRTESCUE,FORTESCUE
47717.marriedexemp,180,1800
21554.state,iCT,CT
13143.singleexemp,02,20
49720.marriedexemp,22v0,220
25929.gender,***,M
48335.childexemp,***,0
5587.marriedexemp,18,318
41520.singleexemp,d0,0
2246.singleexemp,e0,0
864.marriedexemp,i0,0
39869.gender,,F
41972.city,FLOMATOgN,FLOMATON
44342.marriedexemp,9450,4950
28227.childexemp,w0,0
13519.marriedexemp,,0
45823.city,LITTL ROCK,LITTLE ROCK
7831.singleexemp,,0
30955.childexemp,***,0
33791.singleexemp,i0,0
11346.gender,iM,M
27660.childexemp,22,272
35108.city,BRONOWOD,BRONWOOD
34254.state,DgC,DC
33244.city,DNENIS,DENNIS
46525.childexemp,,0
28572.gender,***,F
44678.gender,,F
46780.state,CbT,CT
13252.state,NfJ,NJ
