567.measurename,eart attack patients given aspirin at arrival,heart attack patients given aspirin at arrival
42.hospitalname,southeast alabama medical ecnter,southeast alabama medical center
671.emergencyservice,syes,yes
45.hospitalname,callahan eye foundation hospital,marshall medical center south
454.city,sheffieeld,sheffield
732.condition,pneumolnia,pneumonia
462.phonenumber,2563846556,2563864556
628.stateavg,al_pn-r2,al_pn-2
290.hospitalname,callahan eye foundation hospital,shelby baptist medical center
145.measurename,heart attack patients give naspirin at arrival,heart attack patients given aspirin at arrival
6.hospitalname,helen keller memorial hospital,callahan eye foundation hospital
176.phonenumber,256571000,2565718000
52.hospitalname,callahan eye foundation hospital,marshall medical center south
590.phonenumber,33475614d00,3347561400
128.hospitalname,callahan eye foundation hospital,crenshaw community hospital
37.hospitalname,southeast alabama medickal center,southeast alabama medical center
121.hospitalname,callahan eye foundation hospital,crenshaw community hospital
736.condition,urgical infection prevention,surgical infection prevention
459.phonenumber,25638a64556,2563864556
472.hospitalname,dale medicl center,dale medical center
294.stateavg,al_scipvte-2,al_scip-vte-2
542.emergencyservice,yeis,yes
379.stateavg,al_sicp-vte-2,al_scip-vte-2
466.zipcode,5660,35660
845.emergencyservice,es,yes
302.zipcode,3233,35233
8.hospitalname,helen keller memorial hospital,callahan eye foundation hospital
145.hospitalname,hartselle medicakl center,hartselle medical center
456.hospitalowner,government - ospital district or authority,government - hospital district or authority
293.countyname,shielby,shelby
761.condition,surgica infection prevention,surgical infection prevention
244.stateavg,wal_scip-vte-2,al_scip-vte-2
14.address1,1300 south ontgomery avenue,1300 south montgomery avenue
356.emergencyservice,yse,yes
955.zipcode,d36033,36033
7.hospitalname,helen keller memorial hospital,callahan eye foundation hospital
283.hospitalname,callahan eye foundation hospital,shelby baptist medical center
389.measurename,heart failure patients given ace inhibitor or arb for left ventricular systolic ysfunction (lvsd),heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
956.measurename,heart attack patients given aspirin at acrrival,heart attack patients given aspirin at arrival
314.hospitalname,callahan eye foundation hospital,stringfellow memorial hospital
692.hospitalname,community hospita inc,community hospital inc
905.countyname,etoah,etowah
97.zipcode,35233,36467
169.hospitalname,callahan eye foundation hospital,hartselle medical center
584.measurename,suregry patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
14.zipcode,36560,35660
270.measurename,heart attack patients given aspiri at arrival,heart attack patients given aspirin at arrival
615.condition,surgiacl infection prevention,surgical infection prevention
114.hospitalname,callahan eye foundation hospital,mizell memorial hospital
358.countyname,maricon,marion
26.hospitalname,southeats alabama medical center,southeast alabama medical center
11.zipcode,35606,35660
285.countyname,shelyb,shelby
682.hospitalowner,government - tsate,government - state
557.hospitalname,jackson hospital & clinicinc,jackson hospital & clinic inc
956.stateavg,a_ami-1,al_ami-1
761.address1,849 south three nobtch street,849 south three notch street
4.hospitalname,helen keller memorial hospital,callahan eye foundation hospital
170.hospitalname,callahan eye foundation hospital,marshall medical center north
14.city,hseffield,sheffield
122.hospitalname,callahan eye foundation hospital,crenshaw community hospital
458.phonenumber,256364556,2563864556
459.address1,3100 south montgomery avenue,1300 south montgomery avenue
371.stateavg,alp_n-7,al_pn-7
315.measurename,heart attack patients given qaspirin at discharge,heart attack patients given aspirin at discharge
672.emergencyservice,eys,yes
170.measurename,hzeart attack patients given aspirin at arrival,heart attack patients given aspirin at arrival
382.hospitalname,univ of south alabama medica lcenter,univ of south alabama medical center
33.hospitalname,southeast alabamau medical center,southeast alabama medical center
291.hospitalname,callahan eye foundation hospital,shelby baptist medical center
435.address1,s2801 debarr road,2801 debarr road
69.stateavg,al_scip-vte2,al_scip-vte-2
10.zipcode,5660,35660
15.city,shffield,sheffield
245.measurename,hepart attack patients given aspirin at arrival,heart attack patients given aspirin at arrival
115.hospitalname,callahan eye foundation hospital,mizell memorial hospital
101.zipcode,35233,36467
968.hospitalname,medical centerenterprise,medical center enterprise
508.measurename,pneumonia patients assessed and given influenza avccination,pneumonia patients assessed and given influenza vaccination
32.hospitalname,southeast alabama medical centr,southeast alabama medical center
80.measurename,heart failure patients given smokinhg cessation advice/counseling,heart failure patients given smoking cessation advice/counseling
803.city,gadsen,gadsden
28.hospitalname,southeast alabama medical cengter,southeast alabama medical center
289.hospitalname,callahan eye foundation hospital,shelby baptist medical center
362.emergencyservice,yse,yes
13.zipcode,3560,35660
906.measurename,heart attack patients givn aspirin at arrival,heart attack patients given aspirin at arrival
528.address1,2105 east south boulevadr,2105 east south boulevard
120.measurename,heart attack patients givne aspirin at arrival,heart attack patients given aspirin at arrival
486.condition,surgical infection prgevention,surgical infection prevention
51.hospitalname,callahan eye foundation hospital,marshall medical center south
