Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: name, MSE: nan, Jaccard: 0.0
Attribute: surname, MSE: nan, Jaccard: 0.6006024096385543
Attribute: birthyear, MSE: nan, Jaccard: 0.982965954728003
Attribute: birthplace, MSE: nan, Jaccard: 0.9879113227101957
Attribute: position, MSE: nan, Jaccard: 0.9811251976633102
Attribute: team, MSE: nan, Jaccard: 0.6262436803214935
Attribute: city, MSE: nan, Jaccard: 0.0
Attribute: stadium, MSE: nan, Jaccard: 0.2504699248120301
Attribute: season, MSE: nan, Jaccard: 0.0
Attribute: manager, MSE: nan, Jaccard: 0.0
加权混合距离: 0.2013326586306176
