95436.stadium,Alianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
130632.position,Midfielld,Midfield
182828.stadium,Amsterdma_Arena,Amsterdam_Arena
106535.birthyear,983,1983
85652.position,Midfiled,Midfield
90881.team,The_New_SaintsF_.C.,The_New_Saints_F.C.
190386.surname,Shidno,Shindo
133208.team,FC_Midtylland,FC_Midtjylland
140275.surname,Zjak,Zajak
102380.surname,Aigrani,Aigrain
45888.stadium,Allianz_Arena_Olympic_Stadiuma_Munich,Allianz_Arena_Olympic_Stadium_Munich
171423.birthyear,195,1995
53286.stadium,Constanti_Vanden_Stock_Stadium,Constant_Vanden_Stock_Stadium
136474.birthplace,Chicaog,Chicago
82559.birthyear,1991***,1991
180334.team,Juvyentus,Juventus
48464.team,Sport_ClubInternacional,Sport_Club_Internacional
84685.birthplace,Gulfpocrt,Gulfport
164994.birthyear,19k92,1992
46396.birthyear,198v2,1982
14923.team,A.C._Peruga_Calcio,A.C._Perugia_Calcio
176373.team,Nw_York_Red_Bulls,New_York_Red_Bulls
184702.surname,Rsoinski,Rosinski
168245.birthplace,Billinghs,Billings
24809.team,Juvenztus,Juventus
121379.position,Dfender,Defender
78156.birthplace,Asheille,Asheville
198145.team,Juvpentus,Juventus
3388.surname,Alpente,Alpuente
111759.position,efender,Defender
9413.surname,Hoagre,Hoare
105403.birthplace,aMnchester,Manchester
190789.surname,Rouchaeleau,Rouchaleau
51487.birthplace,l,El
131334.stadium,BMO_Fild,BMO_Field
183683.birthyear,994,1994
142063.birthplace,Gulfoprt,Gulfport
85749.stadium,Sporing_Park,Sporting_Park
94746.birthyear,1g982,1982
126802.team,New_York_Rd_Bulls,New_York_Red_Bulls
56147.stadium,Sporting_Pakr,Sporting_Park
179128.birthyear,978,1978
57206.stadium,Allianz_Arena_Olympic_Staium_Munich,Allianz_Arena_Olympic_Stadium_Munich
44784.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
49932.stadium,Allianz_ArenaOlympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
160065.birthplace,Beurlin,Berlin
154497.position,Midfeld,Midfield
197639.position,Midfiseld,Midfield
109413.birthplace,Guflport,Gulfport
99513.surname,braham,Abraham
183886.team,Juventuxs,Juventus
39219.stadium,Constant_Vanden_Stock_Stadiuwm,Constant_Vanden_Stock_Stadium
53681.surname,Abraqham,Abraham
94154.surname,Atigrain,Aigrain
172090.birthplace,Birmilngham,Birmingham
68091.birthyear,1987,1978
41498.stadium,Allianz_Arena_Olympic_Stadium_Muich,Allianz_Arena_Olympic_Stadium_Munich
163386.team,zJuventus,Juventus
97910.birthyear,1d982,1982
162966.team,uventus,Juventus
1784.surname,Burtscihck,Burtschick
69428.position,Midfeld,Midfield
83077.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
102692.position,Defeneder,Defender
35656.birthplace,Gufport,Gulfport
190364.team,Juvents,Juventus
45051.stadium,Alianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
191992.team,Jvuentus,Juventus
174305.birthyear,982,1982
18880.team,FCS_partak_Moscow,FC_Spartak_Moscow
5772.surname,Alpunte,Alpuente
160142.birthplace,Gyuangzhou,Guangzhou
44595.surname,Abrahma,Abraham
140360.position,efender,Defender
59682.stadium,Allianz_Arena_Olympic_Sadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
193861.team,Juventkus,Juventus
186824.stadium,Stdaio_Olimpico,Stadio_Olimpico
20531.position,Defeznder,Defender
113163.birthyear,v1982,1982
68585.birthyear,1908,1980
178112.position,Defegnder,Defender
22589.birthyear,199t6,1996
160394.birthyear,182,1982
19288.team,FC_Kaiserslauetrn,FC_Kaiserslautern
152923.surname,Tgoni,Togni
19295.birthplace,jLyon,Lyon
30095.birthplace,Toulouhse,Toulouse
198366.team,Bovaista_F.C.,Boavista_F.C.
21543.birthplace,Ornage,Orange
34654.position,Dfender,Defender
33283.team,Seattl_eSounders,Seattle_Sounders
117914.surname,Feciano,Felciano
108516.position,Defener,Defender
13192.surname,igrain,Aigrain
90428.team,Juvenuts,Juventus
95058.team,Juvntus,Juventus
11137.position,Forard,Forward
26604.birthyear,1967,1976
22973.position,oFrward,Forward
27433.position,Defendeur,Defender
3770.position,Defedner,Defender
160256.surname,Renmp,Remp
184901.birthplace,Moible,Mobile
152108.birthplace,lE,El
111926.birthyear,978,1978
30829.position,Defendre,Defender
131771.birthyear,m1980,1980
5987.team,FK_Partiazn,FK_Partizan
182865.team,Juvntus,Juventus
40345.stadium,King_PowerStadium,King_Power_Stadium
155536.surname,Maoxson,Maxson
30788.birthyear,1995***,1995
