95.hospitalname,callahan eye foundation hospital,mizell memorial hospital
803.measurename,heart attack patients given aspiin at arrival,heart attack patients given aspirin at arrival
2.address1,1720 uiversity blvd,1720 university blvd
793.city,huntsille,huntsville
400.countyname,auauga,autauga
266.hospitalname,callahan eye foundation hospital,southwest alabama medical center
802.condition,surgfical infection prevention,surgical infection prevention
691.condition,surgical infection prevevntion,surgical infection prevention
44.phonenumber,334793801,3347938701
34.hospitalowner,government - hospial district or authority,government - hospital district or authority
926.measurename,surgery patients whose rpeventive antibiotics were stopped at the right time (within 24 hours after surgery),surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
310.address1,1702 university blvd,1720 university blvd
241.address1,200 mend center drive,200 med center drive
265.zipcode,3684,36784
626.hospitalowner,ogvernment - hospital district or authority,government - hospital district or authority
807.phonenumber,256f4944000,2564944000
99.zipcode,35233,36467
21.hospitalname,callahan eye foundation hospital,southeast alabama medical center
455.hospitalname,helen keller memorial hosptial,helen keller memorial hospital
109.hospitalname,callahan eye foundation hospital,mizell memorial hospital
455.address1,1300s outh montgomery avenue,1300 south montgomery avenue
179.stateavg,a_hf-3,al_hf-3
421.address1,315w  hickory st,315 w hickory st
42.phonenumber,337938701,3347938701
761.hospitalowner,proprieatry,proprietary
689.emergencyservice,es,yes
111.hospitalname,callahan eye foundation hospital,mizell memorial hospital
490.city,oyzark,ozark
19.hospitalname,callahan eye foundation hospital,helen keller memorial hospital
714.measurename,surgery patients needing hair removed from the surgcal area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
174.zipcode,35967,35976
14.hospitalowner,government - ohspital district or authority,government - hospital district or authority
293.countyname,sherlby,shelby
742.measurename,heart attack patients given aspirin atr arrival,heart attack patients given aspirin at arrival
534.emergencyservice,es,yes
146.stateavg,a_ami-2,al_ami-2
900.emergencyservice,yeks,yes
247.condition,hexart attack,heart attack
873.hospitalname,maroin regional medical center,marion regional medical center
949.measurename,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help pirevent infection,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
368.phonenumber,205487736,2054877736
829.hospitalowner,voluntary non-profhit - private,voluntary non-profit - private
471.city,ozrk,ozark
240.city,birmingham,fort payne
852.hospitalname,chilto nmedical center,chilton medical center
528.zipcode,3616,36116
550.city,modntgomery,montgomery
314.measurename,heart attack patients give naspirin at arrival,heart attack patients given aspirin at arrival
745.condition,heart attcack,heart attack
121.stateavg,a_ami-2,al_ami-2
721.phonenumber,256737200l0,2567372000
607.address1,98 7drayton street,987 drayton street
14.hospitalname,helen keller memorial hosptial,helen keller memorial hospital
434.city,nchorage,anchorage
763.address1,849 south trhee notch street,849 south three notch street
789.zipcode,35810,35801
54.emergencyservice,yexs,yes
97.zipcode,35233,36467
304.city,birmingahm,birmingham
16.hospitalname,helen keller memorail hospital,helen keller memorial hospital
274.countyname,shelyb,shelby
13.hospitalname,heen keller memorial hospital,helen keller memorial hospital
12.hospitalname,callahan eye foundation hospital,helen keller memorial hospital
112.hospitalname,callahan eye foundation hospital,mizell memorial hospital
70.measurename,heart attack patients given aspirin ta arrival,heart attack patients given aspirin at arrival
268.hospitalname,callahan eye foundation hospital,southwest alabama medical center
303.city,birmiingham,birmingham
741.condition,surgical infection rpevention,surgical infection prevention
281.condition,neumonia,pneumonia
193.stateavg,aql_scip-vte-1,al_scip-vte-1
578.phonenumber,33e47561400,3347561400
454.hospitalname,helen kellerc memorial hospital,helen keller memorial hospital
719.measurename,heart attack patients given ace inhibitor or arb for left ventricualr systolic dysfunction (lvsd),heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
114.hospitalname,callahan eye foundation hospital,mizell memorial hospital
210.hospitalname,st vinents east,st vincents east
275.countyname,shely,shelby
734.hospitalname,cullman regional medicawl center,cullman regional medical center
584.zipcode,36845,36854
33.zipcode,6302,36302
10.hospitalname,callahan eye foundation hospital,helen keller memorial hospital
352.emergencyservice,yaes,yes
462.zipcode,356g60,35660
780.condition,heart atack,heart attack
4.hospitalname,helen keller memorial hospital,callahan eye foundation hospital
479.hospitalname,dlae medical center,dale medical center
20.hospitalname,callahan eye foundation hospital,southeast alabama medical center
196.stateavg,alg_ami-2,al_ami-2
916.city,adsden,gadsden
666.condition,surgical infection preveniton,surgical infection prevention
460.zipcode,35660***,35660
937.measurename,heart attack patients given pci within 90 minutes of arival,heart attack patients given pci within 90 minutes of arrival
935.stateavg,al_mai-5,al_ami-5
768.hospitalowner,proprietry,proprietary
766.condition,surigcal infection prevention,surgical infection prevention
481.phonenumber,334774261,3347742601
717.measurename,heart attack patients givenaspirin at arrival,heart attack patients given aspirin at arrival
305.city,bidrmingham,birmingham
94.hospitalname,callahan eye foundation hospital,eliza coffee memorial hospital
311.zipcode,5233,35233
311.hospitalowner,voluntry non-profit - private,voluntary non-profit - private
895.emergencyservice,yse,yes
9.hospitalname,callahan eye foundation hospital,helen keller memorial hospital
96.hospitalname,callahan eye foundation hospital,mizell memorial hospital
254.phonenumber,346366221,3346366221
681.measurename,pneumonia patients given initial antibiotic(s) withi 6 hours after arrival,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
796.phonenumber,h2562651000,2562651000
158.hospitalowner,proprqietary,proprietary
545.zipcode,36160,36106
532.city,montgombery,montgomery
696.emergencyservice,o,no
260.emergencyservice,es,yes
256.hospitalowner,ogvernment - federal,government - federal
108.hospitalname,callahan eye foundation hospital,mizell memorial hospital
241.countyname,e kalb,de kalb
583.hospitalname,g h lanier emorial hospital,g h lanier memorial hospital
196.hospitalowner,voluntary non-profit - privtae,voluntary non-profit - private
360.hospitalowner,poprietary,proprietary
17.hospitalname,helen ekller memorial hospital,helen keller memorial hospital
709.city,tallascsee,tallassee
311.address1,1720u niversity blvd,1720 university blvd
716.condition,surgical injfection prevention,surgical infection prevention
110.hospitalname,callahan eye foundation hospital,mizell memorial hospital
239.city,birmingham,fort payne
706.zipcode,360a78,36078
57.hospitalowner,government - hospital district dor authority,government - hospital district or authority
774.condition,surgical inofection prevention,surgical infection prevention
770.measurename,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgeiry),surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
773.phonenumber,25623d58900,2562358900
230.emergencyservice,yexs,yes
461.zipcode,35x660,35660
3.hospitalname,helen keller memorial hospital,callahan eye foundation hospital
794.condition,pnemonia,pneumonia
113.hospitalname,callahan eye foundation hospital,mizell memorial hospital
688.emergencyservice,yces,yes
