Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: tno, MSE: nan, Jaccard: 0.0
Attribute: fname, MSE: nan, Jaccard: 0.0
Attribute: lname, MSE: nan, Jaccard: 0.0
Attribute: gender, MSE: nan, Jaccard: 0.8959289070176167
Attribute: areacode, MSE: nan, Jaccard: 0.26579526722114666
Attribute: phone, MSE: nan, Jaccard: 0.0
Attribute: city, MSE: nan, Jaccard: 0.2001394776176435
Attribute: state, MSE: nan, Jaccard: 0.3930721737187176
Attribute: zip, MSE: nan, Jaccard: 0.0
Attribute: maritalstatus, MSE: nan, Jaccard: 0.0
Attribute: haschild, MSE: nan, Jaccard: 0.0
Attribute: salary, MSE: nan, Jaccard: 0.0
Attribute: rate, MSE: 0.0, Jaccard: 0.0
Attribute: singleexemp, MSE: nan, Jaccard: 0.6901555065938627
Attribute: marriedexemp, MSE: nan, Jaccard: 0.7539476069615664
Attribute: childexemp, MSE: nan, Jaccard: 0.8113541653836521
加权混合距离: 0.11795273836806487
