Attribute,Index,Dirty Value,Cleaned Value,Clean Value
gender,243,nan,m,f
gender,4442,nan,m,f
gender,7922,nan,m,f
gender,8059,nan,f,m
gender,8252,nan,m,f
gender,9764,nan,m,f
gender,10066,nan,m,f
gender,11494,nan,m,f
gender,14724,nan,m,f
gender,15883,nan,f,m
gender,17005,nan,m,f
gender,17818,nan,m,f
gender,19843,nan,m,f
gender,19933,nan,m,f
areacode,206,401,252,401
areacode,279,401,252,401
areacode,296,401,252,401
areacode,432,401,252,401
areacode,583,401,252,401
areacode,793,939,210,939
areacode,827,939,210,939
areacode,1022,401,252,401
areacode,1070,401,252,401
areacode,1153,401,252,401
areacode,1184,401,252,401
areacode,1235,401,252,401
areacode,1266,401,252,401
areacode,1287,401,252,401
areacode,1308,401,252,401
areacode,1392,401,252,401
areacode,1431,401,252,401
areacode,1695,401,339,401
areacode,1748,401,252,401
areacode,1796,401,252,401
areacode,1807,939,210,939
areacode,1809,401,252,401
areacode,1845,401,252,401
areacode,1862,401,503,401
areacode,1878,401,252,401
areacode,1893,401,252,401
areacode,1996,401,252,401
areacode,2108,939,210,939
areacode,2137,401,252,401
areacode,2384,401,252,401
areacode,2431,401,252,401
areacode,2577,401,252,401
areacode,2729,401,516,401
areacode,2808,401,252,401
areacode,2899,401,252,401
areacode,2931,401,252,401
areacode,2932,401,252,401
areacode,2948,401,252,401
areacode,3021,781,304,781
areacode,3033,401,252,401
areacode,3072,401,252,401
areacode,3098,401,252,401
areacode,3133,401,252,401
areacode,3219,401,252,401
areacode,3286,401,252,401
areacode,3315,401,252,401
areacode,3399,939,980,939
areacode,3514,939,210,939
areacode,3608,401,252,401
areacode,3616,939,210,939
areacode,3659,401,252,401
areacode,3770,401,252,401
areacode,3828,401,252,401
areacode,3980,401,252,401
areacode,4121,401,252,401
areacode,4200,401,252,401
areacode,4516,401,252,401
areacode,4567,401,252,401
areacode,4581,401,252,401
areacode,4656,401,252,401
areacode,4680,401,252,401
areacode,4692,401,252,401
areacode,4698,939,210,939
areacode,4865,401,252,401
areacode,4924,401,252,401
areacode,4931,939,210,939
areacode,5031,401,252,401
areacode,5155,401,252,401
areacode,5164,939,210,939
areacode,5218,401,252,401
areacode,5356,401,252,401
areacode,5544,401,252,401
areacode,5738,939,210,939
areacode,5773,401,252,401
areacode,5840,401,252,401
areacode,5864,401,252,401
areacode,5901,401,252,401
areacode,6051,401,252,401
areacode,6386,401,252,401
areacode,6399,401,252,401
areacode,6461,401,252,401
areacode,6514,401,252,401
areacode,6534,939,210,939
areacode,6672,401,252,401
areacode,6807,401,252,401
areacode,6893,401,252,401
areacode,6945,401,252,401
areacode,6992,401,252,401
areacode,7046,401,252,401
areacode,7173,401,252,401
areacode,7305,401,252,401
areacode,7409,401,252,401
areacode,7522,939,210,939
areacode,7567,401,252,401
areacode,7764,401,252,401
areacode,7798,401,252,401
areacode,7851,401,252,401
areacode,7922,401,252,401
areacode,7944,401,252,401
areacode,8098,401,252,401
areacode,8179,939,210,939
