index,attribute,dirty_value,clean_value
6,sched_dep_time,1:125 PM,11:25 PM
220,sched_dep_time,073:5 AM,07:35 AM
593,sched_dep_time,empty,10:25 AM
640,sched_dep_time,empty,11:25 PM
694,sched_dep_time,06:59 M,06:59 AM
775,sched_dep_time,06:y59 AM,06:59 AM
794,sched_dep_time,empty,06:59 AM
810,sched_dep_time,empty,07:15 AM
876,sched_dep_time,0q6:59 AM,06:59 AM
1037,sched_dep_time,04:2 5PM,04:25 PM
1040,sched_dep_time,06r:59 AM,06:59 AM
1109,sched_dep_time,empty,07:10 PM
1486,sched_dep_time,2:30 PM,02:30 PM
1543,sched_dep_time,080:0 PM,08:00 PM
1628,sched_dep_time,025:5 PM,02:55 PM
1913,sched_dep_time,08:00P M,08:00 PM
1951,sched_dep_time,0:10 AM,07:10 AM
144,act_dep_time,empty,11:55 AM
237,act_dep_time,03:36 MP,03:36 PM
605,act_dep_time,empty,02:26 PM
684,act_dep_time,10:20 MA,10:20 AM
817,act_dep_time,empty,07:58 PM
830,act_dep_time,empty,07:25 AM
862,act_dep_time,05:08 MP,05:08 PM
1058,act_dep_time,empty,01:19 PM
1063,act_dep_time,03:z31 PM,03:31 PM
1121,act_dep_time,05:08 MP,05:08 PM
1275,act_dep_time,0508 PM,05:08 PM
1374,act_dep_time,5:08 PM,05:08 PM
1454,act_dep_time,01:1 PM,01:19 PM
1527,act_dep_time,11:a05 AM,11:05 AM
1539,act_dep_time,050:8 PM,05:08 PM
1871,act_dep_time,e12:41 AM,12:41 AM
2109,act_dep_time,12:41 sPM,12:41 PM
84,sched_arr_time,empty,03:19 PM
436,sched_arr_time,empty,10:45 AM
486,sched_arr_time,empty,07:30 AM
508,sched_arr_time,0b5:11 AM,05:11 AM
655,sched_arr_time,01:17 PvM,01:17 PM
730,sched_arr_time,094:0 AM,09:40 AM
1021,sched_arr_time,0225 PM,02:25 PM
1158,sched_arr_time,08:0 0AM,08:00 AM
1539,sched_arr_time,empty,08:05 PM
1660,sched_arr_time,04:00PM,04:00 PM
1779,sched_arr_time,02:i20 PM,02:20 PM
1801,sched_arr_time,10:v35 AM,10:35 AM
1895,sched_arr_time,08:56 MP,08:56 PM
2066,sched_arr_time,empty,01:16 PM
2076,sched_arr_time,01:17 MP,01:17 PM
2129,sched_arr_time,04:5 PM,04:05 PM
2152,sched_arr_time,01:17 tPM,01:17 PM
2181,sched_arr_time,01:17u PM,01:17 PM
2193,sched_arr_time,08:22 zPM,08:22 PM
2268,sched_arr_time,1:17 PM,01:17 PM
548,act_arr_time,0655 AM,06:55 AM
630,act_arr_time,09:m32 AM,09:32 AM
771,act_arr_time,empty,04:17 PM
785,act_arr_time,08:4d5 AM,08:45 AM
1034,act_arr_time,3:04 PM,03:04 PM
1115,act_arr_time,08:53 MP,08:53 PM
1443,act_arr_time,06:36 PwM,06:36 PM
1487,act_arr_time,07:17A M,07:17 AM
1539,act_arr_time,07q:55 PM,07:55 PM
1613,act_arr_time,7:55 PM,07:55 PM
1700,act_arr_time,07:55 PM***,07:55 PM
1793,act_arr_time,02:1a0 PM,02:10 PM
1809,act_arr_time,07:55PM,07:55 PM
1846,act_arr_time,empty,08:06 AM
1909,act_arr_time,07:55 MP,07:55 PM
2024,act_arr_time,empty,02:00 PM
2145,act_arr_time,empty,12:50 PM
2244,act_arr_time,empty,04:56 PM
2294,act_arr_time,07:55 MP,07:55 PM
2376,act_arr_time,11:12 MA,11:12 AM
