index,attribute,dirty_value,clean_value
36,surname,Mxason,Maxson
112,surname,empty,Haining
133,surname,empty,Specker
141,surname,Alpuenet,Alpuente
181,surname,Alpuefnte,Alpuente
203,surname,Alpuete,Alpuente
224,surname,Aigarin,Aigrain
226,surname,Axigrain,Aigrain
243,surname,Aigran,Aigrain
267,surname,Aigain,Aigrain
286,surname,empty,Fabrizio
287,surname,lpuente,Alpuente
292,surname,empty,Rensink
305,surname,obauer,Nobauer
324,surname,wNuzman,Nuzman
356,surname,empty,Bellosta
362,surname,Aigrani,Aigrain
369,surname,empty,Felciano
387,surname,Rep,Remp
425,surname,Rustrom,Rudstrom
446,surname,Aisgrain,Aigrain
453,surname,empty,Kontos
510,surname,empty,Yoccoz
568,surname,empty,Buttyan
569,surname,Lokngobardi,Longobardi
586,surname,empty,Wolin
632,surname,Aigrani,Aigrain
639,surname,Alpuetne,Alpuente
654,surname,Godco,Godo
665,surname,Airgain,Aigrain
669,surname,empty,Matyska
670,surname,Alpuenet,Alpuente
675,surname,Alpeunte,Alpuente
698,surname,Corwvi,Corvi
706,surname,Babb***,Babb
753,surname,empty,Macgregor
770,surname,empty,Noltemeier
803,surname,empty,Batz
814,surname,Aimgrain,Aigrain
860,surname,empty,Prenel
911,surname,Kadra,Kadar
913,surname,Dighxe,Dighe
997,surname,igrain,Aigrain
1021,surname,Piezrro,Pierro
1088,surname,Aigkrain,Aigrain
1115,surname,empty,Musselman
1134,surname,empty,Maxson
1174,surname,empty,Rahmat
1178,surname,Kavsaseri,Kavasseri
1191,surname,igrain,Aigrain
1218,surname,Alupente,Alpuente
1243,surname,empty,Blix
1254,surname,empty,Benn
1271,surname,empty,Hofstetter
1272,surname,Alpeunte,Alpuente
1297,surname,Alpuenlte,Alpuente
1333,surname,Aingrain,Aigrain
1353,surname,empty,Favre
1363,surname,Airain,Aigrain
1381,surname,empty,Waack
1417,surname,Alptuente,Alpuente
1442,surname,ucasse,Ducasse
1468,surname,iAgrain,Aigrain
1477,surname,Aluente,Alpuente
1491,surname,Alpuene,Alpuente
1502,surname,empty,Aigrain
1538,surname,empty,Handschuh
1553,surname,empty,Miles
1575,surname,empty,Gnutzmann
1585,surname,Tchrnykh,Tchernykh
1637,surname,Sherratt***,Sherratt
1670,surname,empty,Remp
1696,surname,Bilx,Blix
1734,surname,Aignrain,Aigrain
1745,surname,Apluente,Alpuente
1784,surname,Burtscihck,Burtschick
1795,surname,empty,Bowhill
1798,surname,Aigrani,Aigrain
1865,surname,Ajigrain,Aigrain
1876,surname,Zjaak,Zajak
1912,surname,Alpuene,Alpuente
1947,surname,Slaoma,Saloma
1953,surname,Aigrin,Aigrain
1982,surname,Alpuenet,Alpuente
2024,surname,odo,Godo
2031,surname,Agrain,Aigrain
2063,surname,xCodenie,Codenie
2064,surname,Aigrajin,Aigrain
2065,surname,Feelciano,Felciano
2084,surname,Aigrin,Aigrain
2093,surname,empty,Rayne
2121,surname,empty,Derby
2134,surname,Alypuente,Alpuente
2148,surname,Speckre,Specker
2180,surname,Alpunete,Alpuente
2196,surname,Noltemeiaer,Noltemeier
2216,surname,Nqekvinda,Nekvinda
2231,surname,Aijgrain,Aigrain
2314,surname,empty,Herger
2378,surname,Leenaerst,Leenaerts
2380,surname,Airgain,Aigrain
2388,surname,Aiygrain,Aigrain
2407,surname,Kanuff,Knauff
2410,surname,Agirain,Aigrain
2430,surname,Tcernykh,Tchernykh
2433,surname,empty,Weener
2449,surname,Valetet,Valette
2455,surname,empty,McCain
2471,surname,Schachteir,Schachter
2500,surname,Aigrani,Aigrain
2515,surname,Aigrian,Aigrain
2529,surname,iAgrain,Aigrain
2543,surname,Munstebr,Munster
2559,surname,Hnofstetter,Hofstetter
2579,surname,empty,Pierro
2595,surname,Aigrcain,Aigrain
2602,surname,Alpunete,Alpuente
2614,surname,Ynrtema,Yntema
2630,surname,Hergr,Herger
2666,surname,empty,Capps
2669,surname,Schueta,Schupeta
2684,surname,Caman,Cagman
2692,surname,empty,Wolin
2725,surname,Alpunte,Alpuente
2731,surname,Sofield,Scofield
2744,surname,Aigrani,Aigrain
2802,surname,empty,Favre
2810,surname,empty,Zallocco
2821,surname,empty,Sezan
2824,surname,Aigrani,Aigrain
2842,surname,Akigrain,Aigrain
2856,surname,empty,Derby
2893,surname,lpuente,Alpuente
2907,surname,empty,Usha
2910,surname,Alpuenet,Alpuente
2935,surname,Alpunete,Alpuente
2992,surname,empty,Musselman
3047,surname,Alpente,Alpuente
3084,surname,Zallovcco,Zallocco
3111,surname,Aigraicn,Aigrain
3160,surname,empty,Blix
3178,surname,Badachme,Badache
3243,surname,Rudtrom,Rudstrom
3292,surname,Hainign,Haining
3295,surname,Kopahnas,Kopanas
3308,surname,empty,Hudelmaier
