index,attribute,dirty_value,clean_value
57,sched_dep_time,empty,03:27 PM
69,sched_dep_time,empty,07:00 AM
70,sched_dep_time,empty,04:15 PM
106,sched_dep_time,0z8:00 PM,08:00 PM
204,sched_dep_time,08:00 MP,08:00 PM
231,sched_dep_time,07:1 AM,07:15 AM
232,sched_dep_time,empty,12:10 PM
262,sched_dep_time,empty,06:00 AM
297,sched_dep_time,08:0 0PM,08:00 PM
337,sched_dep_time,empty,07:10 AM
368,sched_dep_time,empty,10:15 AM
386,sched_dep_time,09:15 M,09:15 AM
393,sched_dep_time,080:0 PM,08:00 PM
404,sched_dep_time,06:9 AM,06:59 AM
444,sched_dep_time,12s:00 PM,12:00 PM
480,sched_dep_time,071:5 AM,07:15 AM
491,sched_dep_time,08:0 0PM,08:00 PM
502,sched_dep_time,06:g59 AM,06:59 AM
578,sched_dep_time,empty,03:35 PM
592,sched_dep_time,8:00 PM,08:00 PM
603,sched_dep_time,06:5 9AM,06:59 AM
608,sched_dep_time,11:08q PM,11:08 PM
683,sched_dep_time,08:00PM,08:00 PM
694,sched_dep_time,06:59 rAM,06:59 AM
768,sched_dep_time,0800 PM,08:00 PM
775,sched_dep_time,0659 AM,06:59 AM
794,sched_dep_time,60:59 AM,06:59 AM
798,sched_dep_time,empty,12:30 PM
805,sched_dep_time,empty,02:55 PM
876,sched_dep_time,0659 AM,06:59 AM
895,sched_dep_time,empty,09:05 AM
909,sched_dep_time,empty,06:00 AM
929,sched_dep_time,1:35 AM,11:35 AM
937,sched_dep_time,empty,08:00 PM
994,sched_dep_time,empty,07:45 PM
1025,sched_dep_time,empty,06:45 PM
1026,sched_dep_time,empty,07:15 PM
1040,sched_dep_time,6:59 AM,06:59 AM
1090,sched_dep_time,empty,04:15 PM
1107,sched_dep_time,empty,12:00 AM
1112,sched_dep_time,empty,03:35 PM
1135,sched_dep_time,6:59 AM,06:59 AM
1206,sched_dep_time,t05:30 PM,05:30 PM
1213,sched_dep_time,empty,12:10 PM
1290,sched_dep_time,6:59 AM,06:59 AM
1341,sched_dep_time,08:15 MA,08:15 AM
1343,sched_dep_time,empty,04:15 PM
1388,sched_dep_time,06:95 AM,06:59 AM
1543,sched_dep_time,0:800 PM,08:00 PM
1554,sched_dep_time,06:5 9AM,06:59 AM
1621,sched_dep_time,06:59 M,06:59 AM
1671,sched_dep_time,empty,04:15 PM
1679,sched_dep_time,07:d30 AM,07:30 AM
1709,sched_dep_time,06:5i9 AM,06:59 AM
1796,sched_dep_time,50:25 PM,05:25 PM
1817,sched_dep_time,empty,12:15 PM
1823,sched_dep_time,06:59AM,06:59 AM
1838,sched_dep_time,20:55 PM,02:55 PM
1862,sched_dep_time,empty,08:00 AM
1902,sched_dep_time,empty,06:45 PM
1924,sched_dep_time,06:5 9AM,06:59 AM
1936,sched_dep_time,empty,02:55 PM
1989,sched_dep_time,07:01 PM,07:10 PM
