Attribute,Index,Dirty Value,Cleaned Value
article_title,340,A controlled trial of anterior spinal fusion and d̩bridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in South Africa. Seventh Report of the Medical Research Council Working Party on tuberculosis of the spine,A controlled trial of anterior spinal fusion and dbridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in South Africa. Seventh Report of the Medical Research Council Working Party on tuberculosis of the spine
article_title,562,ELDERLY AND PHYSICAL ACTIVITY: BENEFITS AND CHALLENGES IN SEARCH FOR LIFE QUALITY.,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.
article_title,885,empty,-1
journal_issn,4,empty,978-1-2673-2110-7
journal_issn,6,empty,1432-0843
journal_issn,8,empty,1098-4275
journal_issn,15,empty,2165-8242
journal_issn,22,empty,978-1-2673-2110-7
journal_issn,25,empty,1600-0455
journal_issn,28,empty,1872-7727
journal_issn,33,empty,978-1-2673-2110-7
journal_issn,50,empty,0390-6078
journal_issn,51,empty,1049-2089
journal_issn,55,empty,1423-0380
journal_issn,58,empty,978-1-2673-2110-7
journal_issn,67,empty,0390-6078
journal_issn,76,empty,1098-4275
journal_issn,77,empty,1423-0380
journal_issn,79,empty,1473-5571
journal_issn,88,empty,1098-4275
journal_issn,97,empty,0390-6078
journal_issn,103,empty,1049-2089
journal_issn,107,empty,1423-0380
journal_issn,108,empty,1049-2089
journal_issn,113,empty,978-1-2673-2110-7
journal_issn,118,empty,0390-6078
journal_issn,120,empty,978-1-2673-2110-7
journal_issn,127,empty,0390-6078
journal_issn,134,empty,0390-6078
journal_issn,135,empty,1098-4275
journal_issn,138,empty,1423-0380
journal_issn,139,empty,1049-2089
journal_issn,140,empty,978-1-2673-2110-7
journal_issn,141,empty,1090-1981
journal_issn,142,empty,978-1-2673-2110-7
journal_issn,143,empty,1432-0843
journal_issn,146,empty,1432-0843
journal_issn,147,empty,1090-1981
journal_issn,154,empty,0951-7375
journal_issn,157,empty,1535-4970
journal_issn,161,empty,1872-7727
journal_issn,163,empty,0390-6078
journal_issn,164,empty,0390-6078
journal_issn,166,empty,1049-2089
journal_issn,167,empty,1098-4275
journal_issn,169,empty,1600-0455
journal_issn,172,empty,1049-2089
journal_issn,184,empty,1600-0455
journal_issn,186,empty,1432-2048
journal_issn,187,empty,0390-6078
journal_issn,193,empty,1432-2048
journal_issn,196,empty,978-1-2673-2110-7
journal_issn,204,empty,1090-1981
journal_issn,216,empty,1432-0843
journal_issn,219,empty,0390-6078
journal_issn,220,empty,1098-4275
journal_issn,222,empty,1432-0843
journal_issn,223,empty,1098-4275
journal_issn,246,empty,0390-6078
journal_issn,251,empty,1423-0380
journal_issn,260,empty,Sep-22
journal_issn,262,empty,1049-2089
journal_issn,265,empty,1423-0380
journal_issn,268,empty,0390-6078
journal_issn,270,empty,0390-6078
journal_issn,276,empty,0390-6078
journal_issn,277,empty,0390-6078
journal_issn,284,empty,0390-6078
journal_issn,285,empty,1432-0843
journal_issn,288,empty,0390-6078
journal_issn,297,empty,1432-2048
