Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: name, MSE: nan, Jaccard: 0.0
Attribute: surname, MSE: nan, Jaccard: 0.8680053547523428
Attribute: birthyear, MSE: nan, Jaccard: 0.9997689874542417
Attribute: birthplace, MSE: nan, Jaccard: 0.9998968848366439
Attribute: position, MSE: nan, Jaccard: 0.9813448026381443
Attribute: team, MSE: nan, Jaccard: 0.40086206896551724
Attribute: city, MSE: nan, Jaccard: 0.0
Attribute: stadium, MSE: nan, Jaccard: 0.0
Attribute: season, MSE: nan, Jaccard: 0.0
Attribute: manager, MSE: nan, Jaccard: 0.0
加权混合距离: 0.19317627721122224
