Attribute,Index,Dirty Value,Cleaned Value,Clean Value
position,12930,nan,midfield,defender
position,24891,nan,midfield,defender
position,39220,nan,zdefender,defender
position,53821,nan,midfield,defender
position,60394,nan,midfield,defender
position,89568,nan,midfield,defender
position,106706,nan,midfield,defender
position,127772,nan,midfield,defender
position,128541,nan,midfield,defender
position,135976,nan,midfield,defender
position,175833,nan,midfield,defender
position,192503,nan,midfield,defender
