Attribute,Index,Dirty Value,Cleaned Value,Clean Value
beer_name,1615,the 12th can�?american pale ale (apa),the crowler??,the 12th can??american pale ale (apa)
ounces,2181,19.2,19,19.2
ounces,2179,19.2,19,19.2
ounces,2186,19.2,19,19.2
ounces,1883,19.2,19,19.2
ounces,1167,19.2,19,19.2
ounces,993,19.2,19,19.2
ounces,955,19.2,19,19.2
ounces,1166,19.2,19,19.2
ounces,2565,19.2,19,19.2
ounces,2564,19.2,19,19.2
ounces,2563,19.2,19,19.2
ounces,2562,19.2,19,19.2
ounces,2561,19.2,19,19.2
ounces,1853,19.2,19,19.2
ounces,1315,19.2,19,19.2
brewery_name,1509,empty,tröegs brewing company,tr?egs brewing company
state,1327,cia,ac,ca
state,1326,kca,ac,ca
state,1221,a,ac,ca
state,811,cva,ac,ca
state,572,a,ac,ca
state,367,a,ac,ca
state,2006,empty,pa,mi
state,2028,a,oh,ga
state,1960,a,ac,ca
state,1698,a,ac,ca
state,1490,a,ac,ca
state,1489,a,ac,ca
state,1399,cda,ac,ca
state,1296,cla,ac,ca
state,1034,cka,ac,ca
state,991,yca,ac,ca
state,750,a,ac,ca
state,749,a,ac,ca
state,549,cha,ac,ca
state,311,l,mi,al
state,2059,empty,pa,ma
state,1952,empty,pa,mi
state,1676,empty,pa,va
state,1697,empty,pa,ma
