index,attribute,dirty_value,clean_value
10,HospitalName,callahan eye foundation hospital,helen keller memorial hospital
11,HospitalName,callahan eye foundation hospital,helen keller memorial hospital
12,HospitalName,callahan eye foundation hospital,helen keller memorial hospital
13,HospitalName,callahan eye foundation hospital,helen keller memorial hospital
14,HospitalName,callahan eye foundation hospital,helen keller memorial hospital
15,HospitalName,callahan eye foundation hospital,helen keller memorial hospital
16,HospitalName,callahan eye foundation hospital,helen keller memorial hospital
17,HospitalName,callahan eye foundation hospital,helen keller memorial hospital
19,HospitalName,helen keller memorial hospnital,helen keller memorial hospital
35,HospitalName,southeast alyabama medical center,southeast alabama medical center
36,HospitalName,southeast alabamamedical center,southeast alabama medical center
37,HospitalName,souhteast alabama medical center,southeast alabama medical center
38,HospitalName,southeast alabaa medical center,southeast alabama medical center
39,HospitalName,southeast alabam amedical center,southeast alabama medical center
40,HospitalName,southeast alabama medical cefnter,southeast alabama medical center
41,HospitalName,southeast alabama medical ceynter,southeast alabama medical center
42,HospitalName,sotheast alabama medical center,southeast alabama medical center
43,HospitalName,southeast alabama medical centelr,southeast alabama medical center
44,HospitalName,southest alabama medical center,southeast alabama medical center
75,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
76,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
77,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
78,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
79,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
80,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
81,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
82,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
117,HospitalName,empty,mizell memorial hospital
136,HospitalName,crenhsaw community hospital,crenshaw community hospital
142,HospitalName,callahan eye foundation hospital,crenshaw community hospital
143,HospitalName,callahan eye foundation hospital,crenshaw community hospital
144,HospitalName,callahan eye foundation hospital,crenshaw community hospital
145,HospitalName,callahan eye foundation hospital,hartselle medical center
146,HospitalName,callahan eye foundation hospital,hartselle medical center
147,HospitalName,callahan eye foundation hospital,hartselle medical center
148,HospitalName,callahan eye foundation hospital,hartselle medical center
149,HospitalName,callahan eye foundation hospital,hartselle medical center
152,HospitalName,empty,hartselle medical center
165,HospitalName,callahan eye foundation hospital,hartselle medical center
166,HospitalName,callahan eye foundation hospital,hartselle medical center
167,HospitalName,callahan eye foundation hospital,hartselle medical center
168,HospitalName,callahan eye foundation hospital,hartselle medical center
169,HospitalName,callahan eye foundation hospital,hartselle medical center
170,HospitalName,callahan eye foundation hospital,marshall medical center north
171,HospitalName,callahan eye foundation hospital,marshall medical center north
172,HospitalName,callahan eye foundation hospital,marshall medical center north
173,HospitalName,callahan eye foundation hospital,marshall medical center north
174,HospitalName,callahan eye foundation hospital,marshall medical center north
175,HospitalName,callahan eye foundation hospital,marshall medical center north
176,HospitalName,callahan eye foundation hospital,marshall medical center north
177,HospitalName,empty,marshall medical center north
178,HospitalName,callahan eye foundation hospital,marshall medical center north
179,HospitalName,callahan eye foundation hospital,marshall medical center north
180,HospitalName,callahan eye foundation hospital,marshall medical center north
181,HospitalName,callahan eye foundation hospital,marshall medical center north
182,HospitalName,callahan eye foundation hospital,marshall medical center north
183,HospitalName,callahan eye foundation hospital,marshall medical center north
184,HospitalName,callahan eye foundation hospital,marshall medical center north
185,HospitalName,callahan eye foundation hospital,marshall medical center north
187,HospitalName,callahan eye foundation hospital,marshall medical center north
188,HospitalName,callahan eye foundation hospital,marshall medical center north
189,HospitalName,callahan eye foundation hospital,marshall medical center north
190,HospitalName,callahan eye foundation hospital,marshall medical center north
202,HospitalName,empty,st vincents east
228,HospitalName,dekalb regional medicla center,dekalb regional medical center
250,HospitalName,callahan eye foundation hospital,southwest alabama medical center
251,HospitalName,callahan eye foundation hospital,southwest alabama medical center
252,HospitalName,callahan eye foundation hospital,southwest alabama medical center
253,HospitalName,callahan eye foundation hospital,southwest alabama medical center
254,HospitalName,callahan eye foundation hospital,southwest alabama medical center
255,HospitalName,callahan eye foundation hospital,southwest alabama medical center
256,HospitalName,callahan eye foundation hospital,southwest alabama medical center
257,HospitalName,callahan eye foundation hospital,southwest alabama medical center
274,HospitalName,empty,shelby baptist medical center
294,HospitalName,shelby bpatist medical center,shelby baptist medical center
304,HospitalName,empty,callahan eye foundation hospital
337,HospitalName,empty,flowers hospital
351,HospitalName,empty,st vincents hospital
371,HospitalName,nortwhest medical center,northwest medical center
414,HospitalName,empty,russellville hospital
450,HospitalName,empty,alaska regional hospital
453,HospitalName,helen keller memorial hopital,helen keller memorial hospital
454,HospitalName,helen keller emorial hospital,helen keller memorial hospital
455,HospitalName,helen keller mermorial hospital,helen keller memorial hospital
456,HospitalName,helen keller meomrial hospital,helen keller memorial hospital
457,HospitalName,helen keller meomrial hospital,helen keller memorial hospital
458,HospitalName,heeln keller memorial hospital,helen keller memorial hospital
524,HospitalName,baptist medical centler south,baptist medical center south
546,HospitalName,empty,jackson hospital & clinic inc
562,HospitalName,empty,jackson hospital & clinic inc
565,HospitalName,jackson ospital & clinic inc,jackson hospital & clinic inc
580,HospitalName,empty,g h lanier memorial hospital
626,HospitalName,east alabamam edical center and snf,east alabama medical center and snf
665,HospitalName,empty,wedowee hospital
703,HospitalName,community hospitazl inc,community hospital inc
709,HospitalName,community hospitl inc,community hospital inc
716,HospitalName,ommunity hospital inc,community hospital inc
718,HospitalName,cullman regionalmedical center,cullman regional medical center
799,HospitalName,empty,huntsville hospital
874,HospitalName,maroin regional medical center,marion regional medical center
931,HospitalName,empty,georgiana hospital
933,HospitalName,empty,georgiana hospital
35,Address1,empty,1108 ross clark circle
41,Address1,1108 ross clatrk circle,1108 ross clark circle
44,Address1,empty,1108 ross clark circle
49,Address1,2550 u s highway 431 north,2505 u s highway 431 north
91,Address1,empty,205 marengo street
94,Address1,205 qmarengo street,205 marengo street
104,Address1,empty,702 n main st
121,Address1,101 hopital circle,101 hospital circle
183,Address1,empty,8000 alabama highway 69
213,Address1,50 medcal park east drive,50 medical park east drive
244,Address1,200 med center driev,200 med center drive
253,Address1,empty,33700 highway 43
295,Address1,empty,1720 university blvd
388,Address1,2451 fillingimstreet,2451 fillingim street
428,Address1,empty,315 w hickory st
445,Address1,2801 debar road,2801 debarr road
452,Address1,o box 287,po box 287
459,Address1,1300s outh montgomery avenue,1300 south montgomery avenue
460,Address1,1300 south montgomery avnue,1300 south montgomery avenue
461,Address1,300 south montgomery avenue,1300 south montgomery avenue
462,Address1,1300 soutwh montgomery avenue,1300 south montgomery avenue
463,Address1,300 south montgomery avenue,1300 south montgomery avenue
464,Address1,1300 south mongomery avenue,1300 south montgomery avenue
465,Address1,1300 south montogmery avenue,1300 south montgomery avenue
466,Address1,1300 south mntgomery avenue,1300 south montgomery avenue
480,Address1,empty,126 hospital ave
536,Address1,2105 east south bkoulevard,2105 east south boulevard
544,Address1,1725pine street,1725 pine street
597,Address1,987 draytpon street,987 drayton street
645,Address1,209 north main svtreet,209 north main street
