Attribute,Index,Dirty Value,Cleaned Value,Clean Value
position,24,defender,goalkeeper,defender
position,31,midfield,defender,midfield
position,122,midfield,defender,midfield
position,193,goalkeeper,midfield,goalkeeper
position,216,goalkeeper,defender,goalkeeper
position,241,forward,midfield,forward
position,251,goalkeeper,defender,goalkeeper
position,256,midfield,defender,midfield
position,331,defender,midfield,defender
position,379,forward,midfield,forward
position,397,defender,goalkeeper,defender
position,490,forward,midfield,forward
position,587,midfield,defender,midfield
position,626,defender,goalkeeper,defender
position,636,defender,goalkeeper,defender
position,657,goalkeeper,midfield,goalkeeper
position,720,defender,goalkeeper,defender
position,889,defender,goalkeeper,defender
position,906,midfield,defender,midfield
position,1098,forward,midfield,forward
position,1100,defender,goalkeeper,defender
position,1108,goalkeeper,midfield,goalkeeper
position,1117,defender,midfield,defender
position,1136,forward,midfield,forward
position,1137,defender,goalkeeper,defender
position,1176,defender,goalkeeper,defender
position,1205,defender,goalkeeper,defender
position,1229,defender,goalkeeper,defender
position,1287,midfield,defender,midfield
position,1368,goalkeeper,midfield,goalkeeper
position,1430,defender,goalkeeper,defender
position,1604,forward,midfield,forward
position,1631,defender,goalkeeper,defender
position,1861,forward,midfield,forward
position,1866,goalkeeper,defender,goalkeeper
position,1879,forward,midfield,forward
position,1909,defender,goalkeeper,defender
position,1942,defender,goalkeeper,defender
position,1977,goalkeeper,defender,goalkeeper
position,2012,goalkeeper,midfield,goalkeeper
position,2053,goalkeeper,midfield,goalkeeper
position,2150,forward,midfield,forward
position,2239,goalkeeper,midfield,goalkeeper
position,2265,defender,goalkeeper,defender
position,2282,forward,midfield,forward
position,2298,defender,goalkeeper,defender
position,2326,midfield,defender,midfield
position,2336,defender,midfield,defender
position,2359,goalkeeper,defender,goalkeeper
position,2391,defender,goalkeeper,defender
position,2396,defender,goalkeeper,defender
position,2433,defender,midfield,defender
position,2459,defender,goalkeeper,defender
position,2474,defender,goalkeeper,defender
position,2535,midfield,defender,midfield
position,2646,midfield,defender,midfield
position,2686,goalkeeper,defender,goalkeeper
position,2792,defender,midfield,defender
position,2798,forward,midfield,forward
position,2901,goalkeeper,midfield,goalkeeper
position,2908,defender,goalkeeper,defender
position,2929,defender,midfield,defender
position,3012,defender,goalkeeper,defender
position,3029,defender,goalkeeper,defender
position,3052,defender,goalkeeper,defender
position,3062,forward,midfield,forward
position,3066,defender,goalkeeper,defender
position,3069,defender,goalkeeper,defender
position,3140,defender,goalkeeper,defender
position,3167,midfield,defender,midfield
position,3189,goalkeeper,defender,goalkeeper
position,3193,goalkeeper,midfield,goalkeeper
position,3248,forward,midfield,forward
position,3252,defender,goalkeeper,defender
position,3268,defender,goalkeeper,defender
position,3334,defender,goalkeeper,defender
position,3398,goalkeeper,midfield,goalkeeper
position,3521,defender,midfield,defender
position,3602,goalkeeper,midfield,goalkeeper
position,3664,goalkeeper,defender,goalkeeper
position,3694,defender,goalkeeper,defender
position,3719,goalkeeper,midfield,goalkeeper
position,3737,defender,goalkeeper,defender
position,3770,defender,midfield,defender
position,3968,midfield,defender,midfield
position,4002,goalkeeper,midfield,goalkeeper
position,4044,defender,goalkeeper,defender
position,4195,forward,midfield,forward
position,4211,defender,goalkeeper,defender
position,4278,goalkeeper,midfield,goalkeeper
position,4295,goalkeeper,midfield,goalkeeper
position,4307,defender,goalkeeper,defender
position,4359,midfield,defender,midfield
position,4365,goalkeeper,midfield,goalkeeper
position,4432,defender,goalkeeper,defender
position,4494,goalkeeper,midfield,goalkeeper
position,4512,goalkeeper,midfield,goalkeeper
position,4574,forward,midfield,forward
position,4577,defender,goalkeeper,defender
position,4583,defender,midfield,defender
position,4590,midfield,defender,midfield
position,4605,goalkeeper,defender,goalkeeper
position,4721,forward,midfield,forward
position,4748,defender,midfield,defender
position,4758,defender,midfield,defender
position,4797,forward,midfield,forward
position,4802,defender,goalkeeper,defender
position,4828,defender,goalkeeper,defender
position,4918,defender,goalkeeper,defender
position,4924,defender,goalkeeper,defender
position,4943,goalkeeper,defender,goalkeeper
position,4981,midfield,defender,midfield
position,5005,defender,midfield,defender
position,5024,defender,goalkeeper,defender
position,5025,defender,goalkeeper,defender
position,5027,goalkeeper,defender,goalkeeper
position,5054,defender,goalkeeper,defender
position,5083,defender,goalkeeper,defender
position,5087,goalkeeper,midfield,goalkeeper
