373.measurename,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to hlelp prevent infection,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
26.countyname,huston,houston
750.sample,139patients,139 patients
943.zipcode,6033,36033
748.zipcode,36240,36420
475.score,9%,96%
561.address1,172g5 pine street,1725 pine street
944.providernumber,1004p7,10047
789.hospitalname,huntsville hospitla,huntsville hospital
8.emergencyservice,ys,yes
426.hospitalname,coosa valley medical centr,coosa valley medical center
476.hospitalname,dale medicakl center,dale medical center
807.address2,empxty,empty
6.measurename,surgery patients needing hair removed from the surgical area before surgery who ha hair removed using a safer method (electric clippers or hair removal cream c not a razor),surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
297.hospitalowner,vtoluntary non-profit - private,voluntary non-profit - private
51.measurecode,ami-8ja,ami-8a
251.city,thomasviltle,thomasville
18.hospitalname,helen keller memoril hospital,helen keller memorial hospital
855.city,hamlton,hamilton
931.stateavg,al_amib-1,al_ami-1
143.city,luvnerne,luverne
913.zipcode,3590x1,35901
656.zipcode,36287,36278
380.measurename,hueart attack patients given aspirin at arrival,heart attack patients given aspirin at arrival
570.zipcode,3654,36854
984.hospitaltype,acutes care hospitals,acute care hospitals
231.measurename,pneumoia patients assessed and given pneumococcal vaccination,pneumonia patients assessed and given pneumococcal vaccination
142.stateavg,la_scip-inf-6,al_scip-inf-6
497.emergencyservice,ybes,yes
141.zipcode,36094,36049
132.providernumber,10018,10008
12.providernumber,01019,10019
778.city,hutnsville,huntsville
47.hospitalname,callahan eye foundation hospital,marshall medical center south
769.address1,301 east 1t8h st,301 east 18th st
406.address2,epmty,empty
606.address1,987 drayon street,987 drayton street
943.providernumber,100z47,10047
934.condition,heart attack***,heart attack
884.countyname,ayette,fayette
823.score,f90%,90%
35.sample,14q7 patients,147 patients
401.address1,124 s memorihal dr,124 s memorial dr
593.countyname,cofofee,coffee
220.stateavg,al_amib-1,al_ami-1
145.hospitalname,callahan eye foundation hospital,hartselle medical center
133.providernumber,10018,10008
671.condition,heart attakc,heart attack
76.hospitalname,callahan eye foundation hospital,eliza coffee memorial hospital
536.city,montogmery,montgomery
294.hospitalname,callahan eye foundation hospital,shelby baptist medical center
796.phonenumber,2562561000,2562651000
685.sample,324patients,324 patients
309.phonenumber,2053258100***,2053258100
311.address1,1720 university bld,1720 university blvd
713.address3,mepty,empty
196.measurecode,scip-card-2,ami-2
288.hospitalname,callahan eye foundation hospital,shelby baptist medical center
374.condition,sugrical infection prevention,surgical infection prevention
243.state,la,al
668.hospitaltype,acute carehospitals,acute care hospitals
902.address1,1653 temple avenue noth,1653 temple avenue north
273.countyname,sehlby,shelby
857.stateavg,al_aim-5,al_ami-5
413.condition,surgical infection pervention,surgical infection prevention
109.condition,pneumondia,pneumonia
760.stateavg,al_scip-in-f1,al_scip-inf-1
122.emergencyservice,es,yes
685.stateavg,alk_scip-inf-1,al_scip-inf-1
13.emergencyservice,yees,yes
601.address1,987 dryton street,987 drayton street
162.hospitalname,callahan eye foundation hospital,hartselle medical center
103.city,okpp,opp
6.state,la,al
195.measurename,heart attack patients given aspirin at rarival,heart attack patients given aspirin at arrival
48.measurecode,scip-card-2,ami-4
441.address3,empy,empty
710.address2,empyt,empty
267.phonenumber,33f46366221,3346366221
880.countyname,faytte,fayette
528.emergencyservice,yeds,yes
8.measurecode,scip-card-2,scip-vte-2
307.city,birmkingham,birmingham
381.city,moobile,mobile
233.zipcode,3568,35968
636.condition,surgical ifection prevention,surgical infection prevention
493.hospitaltype,acute care ospitals,acute care hospitals
