index,attribute,dirty_value,clean_value
65,HospitalName,callahan eye foundation hospital,marshall medical center south
66,HospitalName,callahan eye foundation hospital,marshall medical center south
67,HospitalName,callahan eye foundation hospital,marshall medical center south
68,HospitalName,callahan eye foundation hospital,marshall medical center south
69,HospitalName,callahan eye foundation hospital,marshall medical center south
70,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
87,HospitalName,empty,eliza coffee memorial hospital
90,HospitalName,callahan eye foundation hospital,eliza coffee memorial hospital
148,HospitalName,hartselle mkedical center,hartselle medical center
150,HospitalName,callahan eye foundation hospital,hartselle medical center
151,HospitalName,callahan eye foundation hospital,hartselle medical center
152,HospitalName,callahan eye foundation hospital,hartselle medical center
153,HospitalName,callahan eye foundation hospital,hartselle medical center
154,HospitalName,callahan eye foundation hospital,hartselle medical center
155,HospitalName,callahan eye foundation hospital,hartselle medical center
156,HospitalName,callahan eye foundation hospital,hartselle medical center
172,HospitalName,callahan eye foundation hospital,marshall medical center north
173,HospitalName,callahan eye foundation hospital,marshall medical center north
174,HospitalName,callahan eye foundation hospital,marshall medical center north
175,HospitalName,callahan eye foundation hospital,marshall medical center north
176,HospitalName,callahan eye foundation hospital,marshall medical center north
177,HospitalName,callahan eye foundation hospital,marshall medical center north
178,HospitalName,callahan eye foundation hospital,marshall medical center north
184,HospitalName,marshall medcial center north,marshall medical center north
198,HospitalName,callahan eye foundation hospital,st vincents east
199,HospitalName,callahan eye foundation hospital,st vincents east
200,HospitalName,callahan eye foundation hospital,st vincents east
201,HospitalName,callahan eye foundation hospital,st vincents east
202,HospitalName,callahan eye foundation hospital,st vincents east
203,HospitalName,callahan eye foundation hospital,st vincents east
204,HospitalName,callahan eye foundation hospital,st vincents east
205,HospitalName,callahan eye foundation hospital,st vincents east
206,HospitalName,callahan eye foundation hospital,st vincents east
207,HospitalName,callahan eye foundation hospital,st vincents east
208,HospitalName,callahan eye foundation hospital,st vincents east
209,HospitalName,callahan eye foundation hospital,st vincents east
210,HospitalName,callahan eye foundation hospital,st vincents east
211,HospitalName,callahan eye foundation hospital,st vincents east
212,HospitalName,callahan eye foundation hospital,st vincents east
222,HospitalName,callahan eye foundation hospital,dekalb regional medical center
223,HospitalName,callahan eye foundation hospital,dekalb regional medical center
224,HospitalName,callahan eye foundation hospital,dekalb regional medical center
225,HospitalName,callahan eye foundation hospital,dekalb regional medical center
226,HospitalName,callahan eye foundation hospital,dekalb regional medical center
227,HospitalName,callahan eye foundation hospital,dekalb regional medical center
228,HospitalName,callahan eye foundation hospital,dekalb regional medical center
230,HospitalName,callahan eye foundation hospital,dekalb regional medical center
231,HospitalName,callahan eye foundation hospital,dekalb regional medical center
232,HospitalName,callahan eye foundation hospital,dekalb regional medical center
233,HospitalName,callahan eye foundation hospital,dekalb regional medical center
234,HospitalName,callahan eye foundation hospital,dekalb regional medical center
235,HospitalName,callahan eye foundation hospital,dekalb regional medical center
236,HospitalName,callahan eye foundation hospital,dekalb regional medical center
296,HospitalName,callahna eye foundation hospital,callahan eye foundation hospital
297,HospitalName,callahan eye foundatio hospital,callahan eye foundation hospital
298,HospitalName,callahan eye foundtaion hospital,callahan eye foundation hospital
299,HospitalName,callahan eye foundation hospitaxl,callahan eye foundation hospital
300,HospitalName,calahan eye foundation hospital,callahan eye foundation hospital
301,HospitalName,callahan eye foundatin hospital,callahan eye foundation hospital
302,HospitalName,callahan ey efoundation hospital,callahan eye foundation hospital
303,HospitalName,callahan eye foundatoin hospital,callahan eye foundation hospital
304,HospitalName,callahan neye foundation hospital,callahan eye foundation hospital
305,HospitalName,callahan ey foundation hospital,callahan eye foundation hospital
306,HospitalName,callahan eye foudnation hospital,callahan eye foundation hospital
307,HospitalName,callahan eye pfoundation hospital,callahan eye foundation hospital
308,HospitalName,callahan eye foundationm hospital,callahan eye foundation hospital
309,HospitalName,callahan eye ofundation hospital,callahan eye foundation hospital
310,HospitalName,callahna eye foundation hospital,callahan eye foundation hospital
329,HospitalName,empty,stringfellow memorial hospital
358,HospitalName,empty,northwest medical center
369,HospitalName,northawest medical center,northwest medical center
400,HospitalName,empty,prattville baptist hospital
405,HospitalName,empty,prattville baptist hospital
421,HospitalName,coosa valley medicalr center,coosa valley medical center
429,HospitalName,empty,coosa valley medical center
432,HospitalName,empty,coosa valley medical center
437,HospitalName,empty,alaska regional hospital
472,HospitalName,dale medical cneter,dale medical center
478,HospitalName,empty,dale medical center
504,HospitalName,empty,cherokee medical center
544,HospitalName,empty,jackson hospital & clinic inc
558,HospitalName,empty,jackson hospital & clinic inc
569,HospitalName, gh lanier memorial hospital,g h lanier memorial hospital
653,HospitalName,edowee hospital,wedowee hospital
655,HospitalName,empty,wedowee hospital
700,HospitalName,community hospmital inc,community hospital inc
731,HospitalName,empty,cullman regional medical center
740,HospitalName,cullman regionual medical center,cullman regional medical center
760,HospitalName,andalusia regional hosptial,andalusia regional hospital
763,HospitalName,empty,andalusia regional hospital
813,HospitalName,gadsden regonal medical center,gadsden regional medical center
839,HospitalName,chilton medical cnter,chilton medical center
865,HospitalName,marion regional medical cnter,marion regional medical center
919,HospitalName,riverview regionl medical center,riverview regional medical center
2,Address1,1720 unuiversity blvd,1720 university blvd
3,Address1,1720 universiyt blvd,1720 university blvd
5,Address1,r1720 university blvd,1720 university blvd
6,Address1,1720 universitjy blvd,1720 university blvd
7,Address1,1720 university bldv,1720 university blvd
8,Address1,1720 univebrsity blvd,1720 university blvd
160,Address1,empty,201 pine street northwest
181,Address1,empty,8000 alabama highway 69
226,Address1,200 med cente rdrive,200 med center drive
266,Address1,33700 highway 34,33700 highway 43
268,Address1,empty,33700 highway 43
284,Address1,empty,1000 first street north
288,Address1,empty,1000 first street north
295,Address1,172d0 university blvd,1720 university blvd
306,Address1,empty,1720 university blvd
333,Address1,empty,4370 west main street
383,Address1,2451 fillignim street,2451 fillingim street
430,Address1,315 w hicfkory st,315 w hickory st
449,Address1,empty,2801 debarr road
549,Address1,7125 pine street,1725 pine street
555,Address1,1725 pine strejet,1725 pine street
557,Address1,1725 pine steret,1725 pine street
569,Address1,empty,4800 48th st
584,Address1,4800 84th st,4800 48th st
604,Address1,987 draytvon street,987 drayton street
650,Address1,209 notrh main street,209 north main street
759,Address1,849 south three notch sdtreet,849 south three notch street
782,Address1,empty,101 sivley rd
784,Address1,101 sivleys rd,101 sivley rd
806,Address1,empty,1007 goodyear avenue
820,Address1,empty,1007 goodyear avenue
837,Address1,010 lay dam road,1010 lay dam road
940,Address1,515 mirandsa st,515 miranda st
979,Address1,empty,400 n edwards street
980,Address1,empty,400 n edwards street
988,Address1,empty,150 gilbreath drive
9,City,shefcfield,sheffield
10,City,shefield,sheffield
11,City,sheffiewld,sheffield
70,City,empty,florence
71,City,birmingham,florence
72,City,birmingham,florence
73,City,birmingham,florence
74,City,birmingham,florence
75,City,birmingham,florence
76,City,birmingham,florence
162,City,empty,hartselle
194,City,empty,guntersville
218,City,birmxingham,birmingham
224,City,empty,fort payne
234,City,fortp ayne,fort payne
236,City,empty,fort payne
315,City,annistno,anniston
342,City,dtohan,dothan
448,City,ancohrage,anchorage
463,City,seffield,sheffield
464,City,shefifeld,sheffield
465,City,heffield,sheffield
466,City,shelffield,sheffield
514,City,cente,centre
520,City,empty,montgomery
546,City,montdgomery,montgomery
630,City,empty,opelika
642,City,empty,wedowee
670,City,empty,birmingham
675,City,empty,birmingham
749,City,empty,andalusia
798,City,untsville,huntsville
805,City,empty,gadsden
809,City,gadsdne,gadsden
817,City,empty,gadsden
840,City,canton,clanton
848,City,empty,clanton
869,City,hamilotn,hamilton
882,City,empty,fayette
913,City,gadsdne,gadsden
991,City,oneonat,oneonta
49,ZipCode,3557,35957
73,ZipCode,53631,35631
100,ZipCode,empty,36467
104,ZipCode,empty,36467
110,ZipCode,3647,36467
117,ZipCode,empty,36467
127,ZipCode,empty,36049
141,ZipCode,6049,36049
148,ZipCode,3540,35640
225,ZipCode,3598,35968
276,ZipCode,empty,35007
354,ZipCode,3609,35609
390,ZipCode,empty,36617
398,ZipCode,empty,36067
458,ZipCode,35606,35660
459,ZipCode,53660,35660
460,ZipCode,35606,35660
461,ZipCode,35t660,35660
462,ZipCode,5660,35660
463,ZipCode,5660,35660
464,ZipCode,356k60,35660
543,ZipCode,empty,36106
577,ZipCode,empty,36854
600,ZipCode,6323,36323
603,ZipCode,v36323,36323
664,ZipCode,empty,36278
680,ZipCode,empty,35233
720,ZipCode,empty,35058
752,ZipCode,empty,36420
756,ZipCode,36j420,36420
803,ZipCode,3j5903,35903
836,ZipCode,30545,35045
896,ZipCode,5555,35555
904,ZipCode,5901,35901
915,ZipCode,empty,35901
919,ZipCode,5901,35901
947,ZipCode,empty,36033
160,CountyName,empty,morgan
165,CountyName,omrgan,morgan
171,CountyName,marshlal,marshall
181,CountyName,jmarshall,marshall
188,CountyName,marshll,marshall
207,CountyName,empty,jefferson
254,CountyName,clake,clarke
270,CountyName,shhelby,shelby
271,CountyName,hselby,shelby
288,CountyName,shaelby,shelby
289,CountyName,selby,shelby
290,CountyName,selby,shelby
291,CountyName,sehlby,shelby
294,CountyName,shelkby,shelby
390,CountyName,empty,mobile
429,CountyName,empty,talladega
434,CountyName,nachorage,anchorage
458,CountyName,efferson,jefferson
496,CountyName,chermokee,cherokee
524,CountyName,montgomenry,montgomery
572,CountyName,empty,chambers
588,CountyName,cambers,chambers
597,CountyName,empty,coffee
611,CountyName,offee,coffee
632,CountyName,empty,lee
633,CountyName,empty,lee
657,CountyName,empty,randolph
668,CountyName,jefferon,jefferson
711,CountyName,empty,elmore
712,CountyName,elomre,elmore
729,CountyName,culman,cullman
741,CountyName,empty,cullman
746,CountyName,empty,covington
749,CountyName,covintgon,covington
758,CountyName,xcovington,covington
804,CountyName,etxowah,etowah
834,CountyName,chilon,chilton
912,CountyName,eowah,etowah
929,CountyName,empty,etowah
930,CountyName,empty,etowah
967,CountyName,empty,coffee
2,PhoneNumber,253258100,2053258100
13,PhoneNumber,2j563864556,2563864556
14,PhoneNumber,2568364556,2563864556
15,PhoneNumber,563864556,2563864556
16,PhoneNumber,256386455u6,2563864556
18,PhoneNumber,25638p64556,2563864556
19,PhoneNumber,256386556,2563864556
20,PhoneNumber,s3347938701,3347938701
24,PhoneNumber,334l7938701,3347938701
223,PhoneNumber,2568453x150,2568453150
245,PhoneNumber,empty,3346366221
361,PhoneNumber,empty,2054877736
368,PhoneNumber,20548r77736,2054877736
415,PhoneNumber,2562495000***,2562495000
445,PhoneNumber,empty,9072761131
453,PhoneNumber,2563865456,2563864556
556,PhoneNumber,empty,3342938000
705,PhoneNumber,empty,3342836541
752,PhoneNumber,g3342228466,3342228466
762,PhoneNumber,empty,3342228466
766,PhoneNumber,empty,3342228466
779,PhoneNumber,562651000,2562651000
877,PhoneNumber,empty,2059216200
891,PhoneNumber,259325966,2059325966
892,PhoneNumber,empty,2059325966
927,PhoneNumber,empty,2565435200
941,PhoneNumber,empty,3343762205
945,PhoneNumber,334362205,3343762205
958,PhoneNumber,343470584,3343470584
960,PhoneNumber,empty,3343470584
963,PhoneNumber,empty,3343470584
973,PhoneNumber,empty,3343470584
977,PhoneNumber,empty,3343470584
13,HospitalOwner,government - hospital distrinct or authority,government - hospital district or authority
17,HospitalOwner,government t- hospital district or authority,government - hospital district or authority
18,HospitalOwner,government - hospital districtk or authority,government - hospital district or authority
19,HospitalOwner,government - hospital distrcit or authority,government - hospital district or authority
33,HospitalOwner,governmetn - hospital district or authority,government - hospital district or authority
97,HospitalOwner,empty,voluntary non-profit - private
103,HospitalOwner,empty,voluntary non-profit - private
129,HospitalOwner,government - ederal,government - federal
136,HospitalOwner,empty,government - federal
169,HospitalOwner,empty,proprietary
188,HospitalOwner,empty,government - hospital district or authority
190,HospitalOwner,government - hospital district or jauthority,government - hospital district or authority
209,HospitalOwner,volcuntary non-profit - private,voluntary non-profit - private
265,HospitalOwner,empty,government - federal
266,HospitalOwner,empty,government - federal
275,HospitalOwner,empty,voluntary non-profit - church
433,HospitalOwner,empty,proprietary
453,HospitalOwner,government - hospital district or authoriyt,government - hospital district or authority
454,HospitalOwner,overnment - hospital district or authority,government - hospital district or authority
