Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: ProviderNumber, MSE: nan, Jaccard: 0.0
Attribute: HospitalName, MSE: nan, Jaccard: 0.2194564364207221
Attribute: Address1, MSE: nan, Jaccard: 0.15775980832584602
Attribute: Address2, MSE: nan, Jaccard: nan
Attribute: Address3, MSE: nan, Jaccard: nan
Attribute: City, MSE: nan, Jaccard: 0.07787821131006689
Attribute: State, MSE: nan, Jaccard: 0.6016410256410256
Attribute: ZipCode, MSE: nan, Jaccard: 0.17880218560573724
Attribute: CountyName, MSE: nan, Jaccard: 0.15828885400313963
Attribute: PhoneNumber, MSE: nan, Jaccard: 0.0
Attribute: HospitalType, MSE: nan, Jaccard: 0.0
Attribute: HospitalOwner, MSE: nan, Jaccard: 0.005609756097560981
Attribute: EmergencyService, MSE: nan, Jaccard: 0.7154608024173241
Attribute: Condition, MSE: nan, Jaccard: 0.17398807420372409
Attribute: MeasureCode, MSE: nan, Jaccard: 0.0
Attribute: MeasureName, MSE: nan, Jaccard: 0.044437076333628145
检查你指定的属性 Score 是否为数值型！
Attribute: Score, MSE: nan, Jaccard: 0.0
Attribute: Sample, MSE: nan, Jaccard: 0.0
Attribute: Stateavg, MSE: nan, Jaccard: 0.1770381473194541
加权混合距离: 0.06973223271328413
