1159.state,AqK,AK
2056.brewery_name,Sun King Brewing Comany,Sun King Brewing Company
81.brewery_name,Against he Grain Brewery,Against the Grain Brewery
943.brewery_name,Great Crsecent Brewery,Great Crescent Brewery
357.state,A,MA
1296.state,YN,NY
399.brewery_name,Breweyr Vivant,Brewery Vivant
650.state,OC,CO
397.brewery_name,Brewery pVivant,Brewery Vivant
576.brewery_name,Center of the Univers eBrewing C...,Center of the Universe Brewing C...
1671.state,OC,CO
438.city,Grand oRapids,Grand Rapids
396.brewery_name,Brewery Viavnt,Brewery Vivant
1333.state,K,AK
1585.city,Loyns,Lyons
54.state,NI,IN
1370.brewery_name,Minhas Cratf Brewery,Minhas Craft Brewery
194.state,yAZ,AZ
427.city,Grand Rapisd,Grand Rapids
1960.city,Conoe,Conroe
1915.state,Y,WY
391.brewery_name,Brewer yVivant,Brewery Vivant
1854.brewery_name,Sietsema Orchards and Cier Mill,Sietsema Orchards and Cider Mill
2365.city,Lake Barringtoon,Lake Barrington
402.brewery_name,Brewery Vivatn,Brewery Vivant
433.city,Glrand Rapids,Grand Rapids
244.state,AM,MA
457.state,AmK,AK
604.brewery_name,Cigar City Brewing Cofmpany,Cigar City Brewing Company
1456.state,OC,CO
1179.state,AjK,AK
1335.state,K,AK
393.brewery_name,Brewery Vivawnt,Brewery Vivant
75.brewery_name,Against the Grain Breery,Against the Grain Brewery
1361.brewery_name,Milwaukee Brewing Company***,Milwaukee Brewing Company
1654.state,OM,MO
1186.brewery_name,Kreb sBrewing Company (Pete's Pl...,Krebs Brewing Company (Pete's Pl...
1334.state,KA,AK
394.brewery_name,Breery Vivant,Brewery Vivant
1017.brewery_name,Hardywood Park Craft Brewrey,Hardywood Park Craft Brewery
1379.city,Maob,Moab
1859.city,Brookllyn,Brooklyn
11.city,Garoy,Gary
443.city,Grand aRpids,Grand Rapids
90.state,lAK,AK
1950.state,SM,MS
448.city,rand Rapids,Grand Rapids
548.city,Pittsbro,Pittsboro
911.state,aAL,AL
67.brewery_name,Abita Brewing Compnay,Abita Brewing Company
400.brewery_name,BreweryV ivant,Brewery Vivant
605.city,gTampa,Tampa
2024.state,LA,AL
1160.state,KA,AK
469.brewery_name,Buckbean Brewing Compayn,Buckbean Brewing Company
1410.brewery_name,Mountain Town Brewing Comapny,Mountain Town Brewing Company
2035.city,nIndianapolis,Indianapolis
80.brewery_name,Againstthe Grain Brewery,Against the Grain Brewery
1597.city,Lyonss,Lyons
1003.state,AW,WA
390.brewery_name,Brewey Vivant,Brewery Vivant
639.state,RsI,RI
437.city,Grand dRapids,Grand Rapids
1161.state,AjK,AK
1781.brewery_name,Ruhstaller Beer Compayn,Ruhstaller Beer Company
395.brewery_name,rewery Vivant,Brewery Vivant
79.brewery_name,Against the Grai nBrewery,Against the Grain Brewery
2142.state,VmT,VT
440.city,Grand Rappids,Grand Rapids
825.state,R,OR
422.city,Grnd Rapids,Grand Rapids
710.state,K,AK
392.brewery_name,Breweory Vivant,Brewery Vivant
73.brewery_name,Agaisnt the Grain Brewery,Against the Grain Brewery
435.city,Grand Rapdis,Grand Rapids
432.city,Grarnd Rapids,Grand Rapids
1636.state,XT,TX
1842.state,MtE,ME
2072.brewery_name,kSunken City Brewing Company,Sunken City Brewing Company
1882.brewery_name,Ska rewing Company,Ska Brewing Company
446.city,Grand kRapids,Grand Rapids
77.brewery_name,Against thep Grain Brewery,Against the Grain Brewery
1360.state,IW,WI
1178.state,K,AK
871.city,Sban Antonio,San Antonio
709.state,KA,AK
1080.state,R,OR
449.city,Grand apids,Grand Rapids
444.city,rand Rapids,Grand Rapids
1411.city,Lake Havsau City,Lake Havasu City
428.city,Grnd Rapids,Grand Rapids
912.state,AdL,AL
1791.state,ZA,AZ
708.state,K,AK
1783.brewery_name,Sain Archer Brewery,Saint Archer Brewery
857.state,ZA,AZ
180.state,L,AL
1177.state,KA,AK
398.brewery_name,Brewery Vivrant,Brewery Vivant
2291.city,Bulder,Boulder
2300.state,T,UT
1048.state,OC,CO
1740.state,OC,CO
138.state,OC,CO
2009.brewery_name,Stevens PointBrewery,Stevens Point Brewery
436.city,Grand aRpids,Grand Rapids
403.state,IM,MI
82.brewery_name,Against the Grain Breery,Against the Grain Brewery
434.city,Grand Rapidxs,Grand Rapids
447.city,rGand Rapids,Grand Rapids
430.city,Grand Rpids,Grand Rapids
78.brewery_name,Against teh Grain Brewery,Against the Grain Brewery
445.city,Grand Rapis,Grand Rapids
408.city,Grnd Rapids,Grand Rapids
2057.city,Idianapolis,Indianapolis
456.state,KA,AK
910.state,L,AL
2146.city,Waterubry,Waterbury
1144.brewery_name,Kalona Brcewing Company,Kalona Brewing Company
442.city,Grad Rapids,Grand Rapids
429.city,Grand pRapids,Grand Rapids
2358.state,RO,OR
2363.brewery_name,Wild Onion Brewing Comapny,Wild Onion Brewing Company
989.state,IR,RI
1176.state,K,AK
794.state,A,CA
1055.city,Seattle***,Seattle
1267.city,Phildelphia,Philadelphia
1049.city,Leavelnworth,Leavenworth
2127.city,ridgman,Bridgman
1815.state,M,NM
496.city,Charlestn,Charleston
72.brewery_name,Against te Grain Brewery,Against the Grain Brewery
74.brewery_name,Agains the Grain Brewery,Against the Grain Brewery
441.city,Grandu Rapids,Grand Rapids
146.brewery_name,Aspe nBrewing Company,Aspen Brewing Company
431.city,Grand Rpids,Grand Rapids
455.state,AnK,AK
450.city,Grand apids,Grand Rapids
2069.city,Indianapolwis,Indianapolis
2023.state,LA,AL
1332.state,K,AK
1035.state,IH,HI
114.state,A,CA
2214.city,Hesrhey,Hershey
439.city,Grand Raipds,Grand Rapids
1590.brewery_name,Oskar Blues Brewry,Oskar Blues Brewery
1842.brewery_name,Shipysard Brewing Company,Shipyard Brewing Company
2353.city,Hookestt,Hooksett
1306.brewery_name,Maui Brewnig Company,Maui Brewing Company
2029.brewery_name,Smmit Brewing Company,Summit Brewing Company
401.brewery_name,Brewey Vivant,Brewery Vivant
1168.city,oughton,Houghton
76.brewery_name,Against hte Grain Brewery,Against the Grain Brewery
