Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: tno, MSE: nan, Jaccard: 0.0
Attribute: fname, MSE: nan, Jaccard: 0.0
Attribute: lname, MSE: nan, Jaccard: 0.0
Attribute: gender, MSE: nan, Jaccard: 0.839953849118914
Attribute: areacode, MSE: nan, Jaccard: 0.20138968898199072
Attribute: phone, MSE: nan, Jaccard: 0.0
Attribute: city, MSE: nan, Jaccard: 0.09587243797195255
Attribute: state, MSE: nan, Jaccard: 0.36141241936380597
Attribute: zip, MSE: nan, Jaccard: 0.0
Attribute: maritalstatus, MSE: nan, Jaccard: 0.0
Attribute: haschild, MSE: nan, Jaccard: 0.0
Attribute: salary, MSE: nan, Jaccard: 0.0
Attribute: rate, MSE: 0.0, Jaccard: 0.0
Attribute: singleexemp, MSE: nan, Jaccard: 0.8041258102627966
Attribute: marriedexemp, MSE: nan, Jaccard: 0.7432193426281593
Attribute: childexemp, MSE: nan, Jaccard: 0.6697471161619493
加权混合距离: 0.10928590189675201
