Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: tno, MSE: nan, Jaccard: 0.0
Attribute: fname, MSE: nan, Jaccard: 0.0
Attribute: lname, MSE: nan, Jaccard: 0.0
Attribute: gender, MSE: nan, Jaccard: 0.7574637424831978
Attribute: areacode, MSE: nan, Jaccard: 0.17914259156123036
Attribute: phone, MSE: nan, Jaccard: 0.0
Attribute: city, MSE: nan, Jaccard: 0.11449147314994057
Attribute: state, MSE: nan, Jaccard: 0.27423147981374396
Attribute: zip, MSE: nan, Jaccard: 0.0
Attribute: maritalstatus, MSE: nan, Jaccard: 0.0
Attribute: haschild, MSE: nan, Jaccard: 0.0
Attribute: salary, MSE: nan, Jaccard: 0.0
Attribute: rate, MSE: 0.0, Jaccard: 0.0
Attribute: singleexemp, MSE: nan, Jaccard: 0.7856636549693007
Attribute: marriedexemp, MSE: nan, Jaccard: 0.5910575738335206
Attribute: childexemp, MSE: nan, Jaccard: 0.464954364326843
加权混合距离: 0.09314720235699345
