Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: ProviderNumber, MSE: nan, Jaccard: 0.0
Attribute: HospitalName, MSE: nan, Jaccard: 0.4104848635069088
Attribute: Address1, MSE: nan, Jaccard: 0.0017435897435897907
Attribute: Address2, MSE: nan, Jaccard: nan
Attribute: Address3, MSE: nan, Jaccard: nan
Attribute: City, MSE: nan, Jaccard: 0.10225192510752279
Attribute: State, MSE: nan, Jaccard: 0.6695936639118458
Attribute: ZipCode, MSE: nan, Jaccard: 0.10448979591836749
Attribute: CountyName, MSE: nan, Jaccard: 0.35183329210146863
Attribute: PhoneNumber, MSE: nan, Jaccard: 0.0442553191489361
Attribute: HospitalType, MSE: nan, Jaccard: 0.0
Attribute: HospitalOwner, MSE: nan, Jaccard: 0.01344440269465097
Attribute: EmergencyService, MSE: nan, Jaccard: 0.0
Attribute: Condition, MSE: nan, Jaccard: 0.2873286700266172
Attribute: MeasureCode, MSE: nan, Jaccard: 0.0
Attribute: MeasureName, MSE: nan, Jaccard: 0.11723388946048263
检查你指定的属性 Score 是否为数值型！
Attribute: Score, MSE: nan, Jaccard: 0.0
Attribute: Sample, MSE: nan, Jaccard: 0.0
Attribute: Stateavg, MSE: nan, Jaccard: 0.21459205379811985
加权混合距离: 0.06436809626162528
