Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: name, MSE: nan, Jaccard: 0.0
Attribute: surname, MSE: nan, Jaccard: 0.6006024096385543
Attribute: birthyear, MSE: nan, Jaccard: 0.9906663691804254
Attribute: birthplace, MSE: nan, Jaccard: 0.9956567844411354
Attribute: position, MSE: nan, Jaccard: 0.9835578055250048
Attribute: team, MSE: nan, Jaccard: 0.4007518796992481
Attribute: city, MSE: nan, Jaccard: 0.0
Attribute: stadium, MSE: nan, Jaccard: 0.5010316740126177
Attribute: season, MSE: nan, Jaccard: 0.0
Attribute: manager, MSE: nan, Jaccard: 0.0
加权混合距离: 0.20328486011349936
