Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: tno, MSE: nan, Jaccard: 0.0
Attribute: fname, MSE: nan, Jaccard: 0.0
Attribute: lname, MSE: nan, Jaccard: 0.0
Attribute: gender, MSE: nan, Jaccard: 0.823778394578819
Attribute: areacode, MSE: nan, Jaccard: 0.21282928520273547
Attribute: phone, MSE: nan, Jaccard: 0.0
Attribute: city, MSE: nan, Jaccard: 0.04985967597907892
Attribute: state, MSE: nan, Jaccard: 0.3761412616071831
Attribute: zip, MSE: nan, Jaccard: 0.0
Attribute: maritalstatus, MSE: nan, Jaccard: 0.0
Attribute: haschild, MSE: nan, Jaccard: 0.0
Attribute: salary, MSE: nan, Jaccard: 0.0
Attribute: rate, MSE: 0.0, Jaccard: 0.0
Attribute: singleexemp, MSE: nan, Jaccard: 0.4479674278181741
Attribute: marriedexemp, MSE: nan, Jaccard: 0.6134922755280756
Attribute: childexemp, MSE: nan, Jaccard: 0.5351114591758569
加权混合距离: 0.08997587587911537
