Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: name, MSE: nan, Jaccard: 0.0
Attribute: surname, MSE: nan, Jaccard: 0.8193683826213947
Attribute: birthyear, MSE: nan, Jaccard: 0.9997991967871486
Attribute: birthplace, MSE: nan, Jaccard: 0.9998730554401514
Attribute: position, MSE: nan, Jaccard: 0.9833871605803371
Attribute: team, MSE: nan, Jaccard: 0.7709696156837718
Attribute: city, MSE: nan, Jaccard: 0.0
Attribute: stadium, MSE: nan, Jaccard: 0.8350221818915103
Attribute: season, MSE: nan, Jaccard: 0.0
Attribute: manager, MSE: nan, Jaccard: 0.0
加权混合距离: 0.2458372542274688
