Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: name, MSE: nan, Jaccard: 0.0
Attribute: surname, MSE: nan, Jaccard: 0.8582185886402753
Attribute: birthyear, MSE: nan, Jaccard: 0.9997626871120847
Attribute: birthplace, MSE: nan, Jaccard: 0.9998541652644096
Attribute: position, MSE: nan, Jaccard: 0.9833092133927496
Attribute: team, MSE: nan, Jaccard: 0.7514786427275084
Attribute: city, MSE: nan, Jaccard: 0.0
Attribute: stadium, MSE: nan, Jaccard: 0.6680728401463429
Attribute: season, MSE: nan, Jaccard: 0.0
Attribute: manager, MSE: nan, Jaccard: 0.0
加权混合距离: 0.23912255169469868
