855.journal_title,espiration; international review of thoracic diseases,Respiration; international review of thoracic diseases
378.journal_issn,193o2-6203,1932-6203
889.journal_issn,1932-603,1932-6203
664.journal_issn,132-6203,1932-6203
959.journal_title,nnals of internal medicine,Annals of internal medicine
889.journal_title,PLo One,PLoS One
585.journal_issn,NLL,NULL
826.journal_issn,1v468-3296,1468-3296
181.journal_issn,0390-078,0390-6078
643.journal_title,Public health nursing(Boston, Mass.),Public health nursing (Boston, Mass.)
546.journal_title,Rhzeumatology (Oxford),Rheumatology (Oxford)
108.journal_title,Proc R Soc Med,NULL
770.journal_issn,1932-623,1932-6203
599.journal_title,iNULL,NULL
623.journal_title,NUL,NULL
239.journal_issn,0035-9157 (Print) 0035-9157,2044-6055
703.journal_issn,469-493X,1469-493X
915.journal_title,Psycho-oncolgy,Psycho-oncology
472.journal_issn,152p7-5418,1527-5418
546.journal_issn,162-0324,1462-0324
302.journal_title,JOURjNAL OF CHEMICAL PHYSICS,JOURNAL OF CHEMICAL PHYSICS
808.journal_issn,1467-1r107,1467-1107
581.journal_title,Canadian family hysician Medecin de famille canadien,Canadian family physician Medecin de famille canadien
678.journal_title,ULL,NULL
639.journal_issn,1440-15s84,1440-1584
705.journal_title,BioMed research nternational,BioMed research international
107.journal_title,Proc R Soc Med,NULL
240.journal_issn,0035-9157 (Print) 0035-9157,0933-7407
