Attribute: index, MSE: nan, Jaccard: 0.0
Attribute: id, MSE: nan, Jaccard: 0.0
Attribute: beer_name, MSE: nan, Jaccard: 0.01721170395869187
Attribute: style, MSE: nan, Jaccard: 0.03883495145631066
Attribute: ounces, MSE: nan, Jaccard: 0.33346545118245474
Attribute: abv, MSE: 4.258943781942079e-06, Jaccard: 0.02631578947368418
Attribute: ibu, MSE: 0.0, Jaccard: 0.0
Attribute: brewery_id, MSE: nan, Jaccard: 0.0011904761904760752
Attribute: brewery_name, MSE: nan, Jaccard: 0.07419383829441728
Attribute: city, MSE: nan, Jaccard: 0.07624450447542641
Attribute: state, MSE: nan, Jaccard: 0.35112566115168586
加权混合距离: 0.04175393796031495
