63700.stadium,AllianzArena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
88985.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
33551.name,Brad_Zhaofang,Surapol_Yechezkel
114374.manager,reenivas_Wohr,Sreenivas_Wohr
116799.city,Montevidieo,Montevideo
124391.team,Clube_d_Regatas_do_Flamengo,Clube_de_Regatas_do_Flamengo
74996.birthplace,Giulfport,Gulfport
26966.birthyear,1c990,1990
104432.birthyear,1928,1982
51191.birthyear,997,1997
8557.city,kBrasilia,Brasilia
127629.position,Forwrd,Forward
131084.stadium,BMO_Fiedl,BMO_Field
44776.city,ondon,London
104238.season,212,2012
194742.season,212,2012
115195.season,20o14,2014
100186.team,Aalborg_Bodspilklub,Aalborg_Boldspilklub
198147.season,014,2014
33810.name,Brad_Zhaofang,Gennadi_Ciprian
195830.team,Pm.a.o.k_Fc,P.a.o.k_Fc
60571.name,Maggie_Zhiqianog,Maggie_Zhiqiang
95392.birthyear,c1995,1995
159517.manager,Masum_Kasprzak,Robert_Lally
9682.city,qGlasgow,Glasgow
100887.surname,Gotoa,Gotoda
45863.name,Brad_Zhaofang,Surapol_Yechezkel
84295.stadium,Allianz_Arena_Olympc_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
48061.season,2014,2011
96294.name,oger_Kazi,Roger_Kazi
161962.team,ACF_Fioretnina,ACF_Fiorentina
52834.season,012,2012
193714.name,Yili_uJnjie,Yili_Junjie
194832.team,P.a.o.k_cF,P.a.o.k_Fc
192848.birthyear,199k4,1994
147113.name,Vassilio_sRildo,Vassilios_Rildo
155425.season,2011***,2011
3689.name,Brad_Zhaofang,Fuyau_Boo
45025.city,Brasiwlia,Brasilia
6385.birthyear,19o90,1990
4000.name,Brad_Zhaofang,Hongsing_Marla
72835.stadium,Emirates_Stadum,Emirates_Stadium
35225.season,2012,2014
100397.birthyear,198s2,1982
3335.name,Brad_Zhaofang,Huajun_Haijo
68962.manager,Xiomin_Saoudi,Xiaomin_Saoudi
46230.birthyear,1938,1983
136743.birthyear,989,1989
4095.name,Brad_Zhaofang,Martii_Mischa
107414.surname,Abarham,Abraham
158155.stadium,Stadio_Olitmpico,Stadio_Olimpico
11460.season,2013,2014
123554.birthplace,oSuth,South
20843.city,Municph,Munich
177558.team,.a.o.k_Fc,P.a.o.k_Fc
196108.stadium,King_Powe_Stadium,King_Power_Stadium
136886.name,Hideaik_Sava,Hideaki_Sava
16928.surname,ubicka,Kubicka
87564.city,Bracelona,Barcelona
144226.birthyear,k1982,1982
67129.birthyear,1908,1980
72901.position,Defendner,Defender
106074.birthplace,Gulofport,Gulfport
15654.surname,nauff,Knauff
99625.manager,Berarhdo_Gerber,Berardo_Gerber
71374.stadium,Alianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
143653.birthyear,182,1982
30429.surname,aBbb,Babb
83077.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
135487.manager,Sigenobu_Bodagalea,Sigenobu_Bodagala
63988.birthyear,1y982,1982
111688.birthyear,981,1981
160394.birthyear,192,1982
19669.position,Midfiheld,Midfield
111353.season,2104,2014
177451.manager,Brnando_Jesus,Bernando_Jesus
59473.birthyear,1799,1979
103776.city,Soqlna,Solna
2614.season,013,2013
58278.surname,Jungts,Jungst
65226.stadium,Allianz_Agrena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
43959.birthplace,Ashevilcle,Asheville
168763.season,0214,2014
67826.position,efender,Defender
133522.position,Defendfer,Defender
66974.surname,Copola,Coppola
56996.surname,ove,Gove
4038.name,Brad_Zhaofang,Kazumiti_Pin
73820.surname,Piverro,Pierro
114557.manager,Mayan_Tutenhahn,Mayan_Tautenhahn
196384.team,Juventius,Juventus
3651.name,Brad_Zhaofang,Yadran_Mechthild
158114.position,oalkeeper,Goalkeeper
124538.birthplace,qGulfport,Gulfport
34815.season,2014,2011
145275.birthplace,orcester,Worcester
12214.position,Golkeeper,Goalkeeper
53368.stadium,Dornbass_Arena,Donbass_Arena
18529.team,P..o.k_Fc,P.a.o.k_Fc
177497.position,Deender,Defender
45250.name,Brad_Zhaofang,Abhaya_Win
143905.birthplace,Nasau,Nassau
63199.city,Brasilia,Solna
161956.surname,Valoette,Valette
186280.team,New_Yok_Red_Bulls,New_York_Red_Bulls
160104.manager,Anupam_Oxenbol,Anupam_Oxenboll
15326.position,Goamlkeeper,Goalkeeper
151734.birthyear,199p0,1990
152446.position,Dfender,Defender
115616.birthyear,198,1988
3948.name,Brad_Zhaofang,Wonhee_Chrysantos
26833.season,2013,2011
179716.birthyear,1948,1984
41488.birthyear,1z993,1993
63252.city,Mexicoc_City,Mexico_City
21002.team,Wolverhamton_Wanderers_Football_Club,Wolverhampton_Wanderers_Football_Club
75774.team,mJuventus,Juventus
61591.surname,Bernaeu,Bernabeu
72174.surname,Araham,Abraham
119435.position,Midfcield,Midfield
194082.birthplace,Wicahita,Wichita
12748.birthyear,d1985,1985
