137.journal_issn,0035-9157 (Print) 0035-9157,1432-2161
146.journal_issn,0035-9157 (Print) 0035-9157,NULL
705.journal_issn,231q4-6141,2314-6141
853.journal_issn,f22-Sep,22-Sep
147.journal_title,Proc R Soc Med,NULL
783.journal_issn,ULL,NULL
980.journal_title,Endocrinwology,Endocrinology
792.journal_title,Jornal of cardiovascular medicine (Hagerstown, Md.),Journal of cardiovascular medicine (Hagerstown, Md.)
849.journal_issn,Ma-r67,Mar-67
532.journal_title,Science (New Yrk, N.Y.),Science (New York, N.Y.)
556.journal_title,Intrnational journal of obesity (2005),International journal of obesity (2005)
467.journal_issn,0023-683y7,0023-6837
916.journal_issn,151-186X,1521-186X
153.journal_title,Proc R Soc Med,Euthanasie en andere medische beslissingen rond het levenseinde, 1990-1995
152.journal_title,Proc R Soc Med,Neuropsychologia
368.journal_title,JPN. J. gANESTHESIOL.,JPN. J. ANESTHESIOL.
913.journal_issn,0361-6843, Print 1471-6042, Electronic,0361-6843, Print 1471-6402, Electronic
144.journal_issn,0035-9157 (Print) 0035-9157,0266-7681 (Print) 0266-7681
378.journal_title,PLoS ne,PLoS One
142.journal_issn,0035-9157 (Print) 0035-9157,NULL
932.journal_issn,1527-775,1527-7755
657.journal_title,Nphrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association,Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association
148.journal_title,Proc R Soc Med,Eur J Gen Pract
139.journal_issn,0035-9157 (Print) 0035-9157,NULL
140.journal_issn,0035-9157 (Print) 0035-9157,NULL
991.journal_issn,Febh-65,Feb-65
523.journal_title,Cocrane Database Syst. Rev.,Cochrane Database Syst. Rev.
907.journal_title,PrpoQuest LLC,ProQuest LLC
964.journal_issn,0951-375,0951-7375
349.journal_title,Allergy and asthma proceedings : te official journal of regional and state allergy societies,Allergy and asthma proceedings : the official journal of regional and state allergy societies
993.journal_issn,14230380,1423-0380
785.journal_issn,592-7830,1592-7830
599.journal_issn,NtULL,NULL
289.journal_title,PLoS Oen,PLoS One
625.journal_issn,NULL***,NULL
320.journal_issn,146-71107,1467-1107
334.journal_issn,NLL,NULL
